frame,id,x,y,width,height,confidence
5,8,-1.0,-1.0,-1,-1,-1
5,9,859.2592054263565,530.9878875968992,-1,-1,-1
5,10,630.3835684236575,164.53724325661963,-1,-1,-1
6,1,786.1135950563431,408.71937477280983,-1,-1,-1
6,2,-1.0,-1.0,-1,-1,-1
6,3,-1.0,-1.0,-1,-1,-1
6,4,552.0424588086184,636.962927756654,-1,-1,-1
6,5,456.4265389082462,538.1193379790941,-1,-1,-1
6,6,685.1382044746531,334.3251203625035,-1,-1,-1
6,7,-1.0,-1.0,-1,-1,-1
6,8,-1.0,-1.0,-1,-1,-1
6,9,860.4065565924861,533.6558985403207,-1,-1,-1
6,10,630.9052337398374,163.93826219512195,-1,-1,-1
7,1,792.8445548197203,400.41887417218544,-1,-1,-1
7,2,-1.0,-1.0,-1,-1,-1
7,3,658.9421728971963,570.9877336448598,-1,-1,-1
7,4,552.8763591177384,636.677228953091,-1,-1,-1
7,5,448.29462946294626,532.6264626462646,-1,-1,-1
7,6,683.8252206091659,335.80557927697123,-1,-1,-1
7,7,-1.0,-1.0,-1,-1,-1
7,8,605.7545945945946,605.2309909909909,-1,-1,-1
7,9,862.5363657900971,536.202084814025,-1,-1,-1
7,10,630.7250832692799,164.06277222649243,-1,-1,-1
8,1,797.5548444444444,391.1605333333333,-1,-1,-1
8,2,-1.0,-1.0,-1,-1,-1
8,3,658.6775668073136,563.5805203938114,-1,-1,-1
8,4,553.530701754386,637.2722431077694,-1,-1,-1
8,5,440.6374269005848,527.4897660818713,-1,-1,-1
8,6,675.3241436925647,339.70286828181565,-1,-1,-1
8,7,-1.0,-1.0,-1,-1,-1
8,8,604.4344589687726,605.2051561365286,-1,-1,-1
8,9,864.7732279693486,538.6853448275862,-1,-1,-1
8,10,630.2745247148289,164.24410646387832,-1,-1,-1
9,1,802.2399115533444,386.6674037221301,-1,-1,-1
9,2,-1.0,-1.0,-1,-1,-1
9,3,659.3296787843816,551.7109059434507,-1,-1,-1
9,4,554.6751412429378,639.0031387319522,-1,-1,-1
9,5,436.8515283842795,525.5493449781659,-1,-1,-1
9,6,669.0039182759585,341.64231738035267,-1,-1,-1
9,7,-1.0,-1.0,-1,-1,-1
9,8,605.6728260869565,604.0965579710144,-1,-1,-1
9,9,866.5445164386848,540.3750899928006,-1,-1,-1
9,10,628.8206349206349,164.02154195011337,-1,-1,-1
10,1,803.6181211784325,377.72781174726697,-1,-1,-1
10,2,-1.0,-1.0,-1,-1,-1
10,3,659.3199771036062,541.758824651784,-1,-1,-1
10,4,554.9644487932159,639.6415525114155,-1,-1,-1
10,5,431.6590842811315,521.477398658501,-1,-1,-1
10,6,662.5627853881277,343.80536529680364,-1,-1,-1
10,7,-1.0,-1.0,-1,-1,-1
10,8,606.3751412429378,603.6774011299435,-1,-1,-1
10,9,866.5392507754711,541.9424958243856,-1,-1,-1
10,10,630.0651872399445,163.90869163199258,-1,-1,-1
11,1,805.0435911704693,364.02263030977554,-1,-1,-1
11,2,-1.0,-1.0,-1,-1,-1
11,3,657.1563531353135,531.430899339934,-1,-1,-1
11,4,556.1861751152073,639.8236559139784,-1,-1,-1
11,5,431.04500450045003,518.6948694869487,-1,-1,-1
11,6,654.5584894946053,344.47927314026117,-1,-1,-1
11,7,-1.0,-1.0,-1,-1,-1
11,8,607.5113378684807,603.0727513227513,-1,-1,-1
11,9,866.0998103366524,542.8757705073494,-1,-1,-1
11,10,628.6056991385024,163.9633311243649,-1,-1,-1
12,1,805.8156288156288,352.35566021280306,-1,-1,-1
12,2,-1.0,-1.0,-1,-1,-1
12,3,655.0268045184758,522.3637756078881,-1,-1,-1
12,4,556.5130540376441,639.9811778992106,-1,-1,-1
12,5,429.12398921832886,514.0619946091645,-1,-1,-1
12,6,647.2856732701694,343.3700832615561,-1,-1,-1
12,7,-1.0,-1.0,-1,-1,-1
12,8,610.24771973466,602.5074626865671,-1,-1,-1
12,9,865.9786324786324,543.1595441595441,-1,-1,-1
12,10,628.2896419437341,163.93158567774935,-1,-1,-1
13,1,806.7506008504345,343.5219079312257,-1,-1,-1
13,2,-1.0,-1.0,-1,-1,-1
13,3,654.0530973451328,513.571217867678,-1,-1,-1
13,4,556.7004257907543,640.1018856447688,-1,-1,-1
13,5,427.8378136200717,507.92234169653517,-1,-1,-1
13,6,640.2211731044349,342.5170243204578,-1,-1,-1
13,7,-1.0,-1.0,-1,-1,-1
13,8,610.260397459537,601.9862733046507,-1,-1,-1
13,9,865.6887779362814,544.0508796956728,-1,-1,-1
13,10,630.0872664700098,163.75540806293017,-1,-1,-1
14,1,806.034456501047,334.22177803160093,-1,-1,-1
14,2,-1.0,-1.0,-1,-1,-1
14,3,651.753078817734,507.59811165845645,-1,-1,-1
14,4,556.6241651487552,640.4298724954463,-1,-1,-1
14,5,425.079807980798,501.0882088208821,-1,-1,-1
14,6,633.6069532908705,341.0504246284501,-1,-1,-1
14,7,-1.0,-1.0,-1,-1,-1
14,8,610.6009419824449,601.9250695782487,-1,-1,-1
14,9,865.4573532905678,544.0534568781184,-1,-1,-1
14,10,629.9851146900927,163.52952659834065,-1,-1,-1
15,1,803.7709392057218,321.9469226425748,-1,-1,-1
15,2,-1.0,-1.0,-1,-1,-1
15,3,648.3719711853307,499.5902641344684,-1,-1,-1
15,4,556.4374029201615,640.9437713575644,-1,-1,-1
15,5,422.02372784448255,495.71383647798734,-1,-1,-1
15,6,625.4680344930122,338.61938745168004,-1,-1,-1
15,7,-1.0,-1.0,-1,-1,-1
15,8,611.5771012574454,600.8135892345025,-1,-1,-1
15,9,865.4003777148253,543.1905099150142,-1,-1,-1
15,10,629.2425287356322,163.85540229885055,-1,-1,-1
16,1,798.9653563094596,307.967689822294,-1,-1,-1
16,2,-1.0,-1.0,-1,-1,-1
16,3,643.9366053169734,486.9927289252442,-1,-1,-1
16,4,556.2261306532663,641.3299832495811,-1,-1,-1
16,5,419.31736172729956,493.773735581189,-1,-1,-1
16,6,613.9787234042553,335.618439716312,-1,-1,-1
16,7,-1.0,-1.0,-1,-1,-1
16,8,612.0605460149714,600.0913694407749,-1,-1,-1
16,9,865.0698324022346,542.4576350093109,-1,-1,-1
16,10,628.9775540172016,163.9228026012167,-1,-1,-1
17,1,797.0998036064988,301.13086948759144,-1,-1,-1
17,2,-1.0,-1.0,-1,-1,-1
17,3,641.3084487256672,477.14408990567927,-1,-1,-1
17,4,556.8182981445937,641.2421625079974,-1,-1,-1
17,5,418.69202898550725,485.0178140096618,-1,-1,-1
17,6,607.7663497551138,332.940074906367,-1,-1,-1
17,7,-1.0,-1.0,-1,-1,-1
17,8,612.5346035917652,599.2879982479194,-1,-1,-1
17,9,863.7557430848569,540.4620253164557,-1,-1,-1
17,10,630.3672974284327,163.43862202814168,-1,-1,-1
18,1,795.5421810699588,299.12259945130313,-1,-1,-1
18,2,-1.0,-1.0,-1,-1,-1
18,3,638.8801945181254,465.07581786030056,-1,-1,-1
18,4,557.2648837949697,640.92741165234,-1,-1,-1
18,5,414.41336930455634,476.0398681055155,-1,-1,-1
18,6,598.2933680857225,328.3686649290472,-1,-1,-1
18,7,-1.0,-1.0,-1,-1,-1
18,8,612.3932946486138,598.816247582205,-1,-1,-1
18,9,860.751524018532,535.6742257985857,-1,-1,-1
18,10,630.3299019607842,162.7482843137255,-1,-1,-1
19,1,795.902580305424,296.3647533789714,-1,-1,-1
19,2,-1.0,-1.0,-1,-1,-1
19,3,634.5069084628669,454.7130829015544,-1,-1,-1
19,4,557.3531128404669,640.8975356679637,-1,-1,-1
19,5,410.7102586457425,470.51758209822725,-1,-1,-1
19,6,592.6761032472939,325.9511518179295,-1,-1,-1
19,7,-1.0,-1.0,-1,-1,-1
19,8,612.7549654576857,597.6679620034541,-1,-1,-1
19,9,858.6523562792993,528.8408586232421,-1,-1,-1
19,10,631.0052795776337,162.96208303335732,-1,-1,-1
20,1,794.9478305785124,291.3996212121212,-1,-1,-1
20,2,-1.0,-1.0,-1,-1,-1
20,3,631.5043678160919,442.5259770114942,-1,-1,-1
20,4,557.6539888682746,640.9839208410637,-1,-1,-1
20,5,406.26061145740573,460.6800237459186,-1,-1,-1
20,6,587.2799657534247,324.77311643835617,-1,-1,-1
20,7,-1.0,-1.0,-1,-1,-1
20,8,613.5349932705249,596.6415432929564,-1,-1,-1
20,9,856.4325925925926,522.3575308641975,-1,-1,-1
20,10,631.2448132780083,162.5338865836791,-1,-1,-1
21,1,790.4290247160989,285.76820307281224,-1,-1,-1
21,2,-1.0,-1.0,-1,-1,-1
21,3,630.1552083333332,429.41541666666666,-1,-1,-1
21,4,557.5649717514125,641.0091023226616,-1,-1,-1
21,5,402.5938596491228,452.09707602339176,-1,-1,-1
21,6,577.8925571966405,321.9420793512887,-1,-1,-1
21,7,-1.0,-1.0,-1,-1,-1
21,8,612.2479191438763,596.4958382877527,-1,-1,-1
21,9,857.2328320802004,518.0293233082707,-1,-1,-1
21,10,631.6472561706206,163.31560028756292,-1,-1,-1
22,1,789.3450233800935,282.6501336005344,-1,-1,-1
22,2,-1.0,-1.0,-1,-1,-1
22,3,627.7464008859357,419.273311184939,-1,-1,-1
22,4,557.6427432216906,641.0070175438595,-1,-1,-1
22,5,399.4442513756154,449.2716478424558,-1,-1,-1
22,6,572.0383631713555,321.7823245240125,-1,-1,-1
22,7,-1.0,-1.0,-1,-1,-1
22,8,613.7401897369556,595.2378180250107,-1,-1,-1
22,9,858.7254758418741,513.170326988775,-1,-1,-1
22,10,630.7760141093474,163.3869992441421,-1,-1,-1
23,1,787.3873920552676,279.92297063903277,-1,-1,-1
23,2,-1.0,-1.0,-1,-1,-1
23,3,622.1413350728419,410.51141552511416,-1,-1,-1
23,4,557.3963878326996,641.1897972116603,-1,-1,-1
23,5,394.7181688125894,442.59055793991416,-1,-1,-1
23,6,565.5927199770707,318.46202350243624,-1,-1,-1
23,7,-1.0,-1.0,-1,-1,-1
23,8,613.7563758389261,594.7434004474272,-1,-1,-1
23,9,860.356827169109,509.18981158408934,-1,-1,-1
23,10,630.6688548504741,162.60296620471675,-1,-1,-1
24,1,783.269875608437,272.1745087434649,-1,-1,-1
24,2,-1.0,-1.0,-1,-1,-1
24,3,615.2293856575566,400.4884372810091,-1,-1,-1
24,4,556.669163545568,641.5299625468165,-1,-1,-1
24,5,392.20099328074787,438.22494887525556,-1,-1,-1
24,6,555.5641025641025,314.4342068188222,-1,-1,-1
24,7,-1.0,-1.0,-1,-1,-1
24,8,613.5259208731242,594.6209640745793,-1,-1,-1
24,9,858.1342558873513,507.00631221170187,-1,-1,-1
24,10,631.5047263681591,163.4863184079602,-1,-1,-1
25,1,782.1122994652407,267.2133689839572,-1,-1,-1
25,2,-1.0,-1.0,-1,-1,-1
25,3,610.7798262343716,391.77876668785757,-1,-1,-1
25,4,557.2835213032581,641.5742481203008,-1,-1,-1
25,5,389.6484440706476,434.5351836276983,-1,-1,-1
25,6,547.9278292614433,310.9915754001685,-1,-1,-1
25,7,-1.0,-1.0,-1,-1,-1
25,8,613.9442934782609,594.5471014492753,-1,-1,-1
25,9,854.579453067258,502.13673318551366,-1,-1,-1
25,10,631.5151053566894,164.16120842853516,-1,-1,-1
26,1,782.0605420626539,265.7513199577613,-1,-1,-1
26,2,-1.0,-1.0,-1,-1,-1
26,3,605.9995424388011,382.84214138641045,-1,-1,-1
26,4,557.1575471698113,641.8977987421383,-1,-1,-1
26,5,388.49473384571587,433.02561912894964,-1,-1,-1
26,6,538.6424914675767,308.90870307167233,-1,-1,-1
26,7,-1.0,-1.0,-1,-1,-1
26,8,614.0921203767516,594.4272915230875,-1,-1,-1
26,9,854.0855888807608,497.8768593026091,-1,-1,-1
26,10,631.36648949633,164.28726904581117,-1,-1,-1
27,1,782.9258865248227,266.2748226950354,-1,-1,-1
27,2,-1.0,-1.0,-1,-1,-1
27,3,598.1089572192514,376.1664438502674,-1,-1,-1
27,4,557.4406457739791,641.656536878759,-1,-1,-1
27,5,386.01042571676805,431.6388647552852,-1,-1,-1
27,6,533.5182995495495,308.7719594594595,-1,-1,-1
27,7,-1.0,-1.0,-1,-1,-1
27,8,614.4966781214204,593.7202749140894,-1,-1,-1
27,9,853.720861172977,491.96263301163077,-1,-1,-1
27,10,630.1159837047687,164.529115744069,-1,-1,-1
28,1,783.4913961326946,265.9538761752705,-1,-1,-1
28,2,-1.0,-1.0,-1,-1,-1
28,3,593.9124916499666,373.33444667112,-1,-1,-1
28,4,557.5557655954632,641.5856962822936,-1,-1,-1
28,5,383.24489200233506,429.5303561004086,-1,-1,-1
28,6,529.8899108138238,306.0158862876254,-1,-1,-1
28,7,-1.0,-1.0,-1,-1,-1
28,8,614.945859142005,593.2950217939895,-1,-1,-1
28,9,855.4951124144671,485.78958944281527,-1,-1,-1
28,10,630.3072318007662,163.32926245210726,-1,-1,-1
29,1,783.3774089935761,267.173982869379,-1,-1,-1
29,2,-1.0,-1.0,-1,-1,-1
29,3,590.4062427207081,369.20708129513156,-1,-1,-1
29,4,557.3703349282297,641.7626794258373,-1,-1,-1
29,5,380.5368757259001,425.8513356562137,-1,-1,-1
29,6,527.6385172798216,305.1365663322185,-1,-1,-1
29,7,-1.0,-1.0,-1,-1,-1
29,8,615.3703196347032,592.5614155251142,-1,-1,-1
29,9,858.6992886926661,482.0147167034584,-1,-1,-1
29,10,630.5626102292769,163.83119173595364,-1,-1,-1
30,1,783.7404486505433,269.02646337188924,-1,-1,-1
30,2,-1.0,-1.0,-1,-1,-1
30,3,582.4179301252472,362.41199736321687,-1,-1,-1
30,4,557.4418679549113,641.7487922705315,-1,-1,-1
30,5,379.00028661507594,424.67841788478074,-1,-1,-1
30,6,526.0437293729373,305.1806930693069,-1,-1,-1
30,7,-1.0,-1.0,-1,-1,-1
30,8,615.8155979990904,591.9765802637562,-1,-1,-1
30,9,861.6636793627084,476.98854866816026,-1,-1,-1
30,10,630.9719393527947,162.79248698800632,-1,-1,-1
31,1,784.4554680664916,269.4682414698163,-1,-1,-1
31,2,-1.0,-1.0,-1,-1,-1
31,3,577.5456575128377,358.1591873185979,-1,-1,-1
31,4,557.4544283413848,641.8286634460547,-1,-1,-1
31,5,378.3000859845228,424.6064775007165,-1,-1,-1
31,6,523.9069639416459,304.674373795761,-1,-1,-1
31,7,-1.0,-1.0,-1,-1,-1
31,8,616.1259259259259,591.9075196408529,-1,-1,-1
31,9,863.6265664160401,471.59223057644107,-1,-1,-1
31,10,631.3607133885959,164.0296407937704,-1,-1,-1
32,1,782.9026334026333,268.2096327096327,-1,-1,-1
32,2,-1.0,-1.0,-1,-1,-1
32,3,575.9135472370766,355.10784313725486,-1,-1,-1
32,4,557.2564599483204,641.7225452196382,-1,-1,-1
32,5,378.35897435897436,424.12618841832324,-1,-1,-1
32,6,521.0237110559691,302.2191894127378,-1,-1,-1
32,7,-1.0,-1.0,-1,-1,-1
32,8,615.9653708668453,591.4497319034853,-1,-1,-1
32,9,862.1112778194548,469.6291572893223,-1,-1,-1
32,10,631.0408011869437,163.56305637982197,-1,-1,-1
33,1,781.447335811648,265.4797309258276,-1,-1,-1
33,2,-1.0,-1.0,-1,-1,-1
33,3,575.6308800360116,351.3461625028134,-1,-1,-1
33,4,557.0106796116505,641.2443365695792,-1,-1,-1
33,5,378.56614219114215,424.29865967365964,-1,-1,-1
33,6,521.1273623664749,302.53820870994247,-1,-1,-1
33,7,-1.0,-1.0,-1,-1,-1
33,8,616.1251999086131,591.3673749143248,-1,-1,-1
33,9,860.89477668433,468.488014130709,-1,-1,-1
33,10,630.7203450754853,163.6980589503954,-1,-1,-1
34,1,779.6030936596974,263.41832398436173,-1,-1,-1
34,2,-1.0,-1.0,-1,-1,-1
34,3,574.3959156785244,346.80412823891083,-1,-1,-1
34,4,557.2849407783417,640.3952622673434,-1,-1,-1
34,5,378.5392242636337,424.3572470107903,-1,-1,-1
34,6,519.784103410341,301.3382838283828,-1,-1,-1
34,7,-1.0,-1.0,-1,-1,-1
34,8,616.1245145076537,591.2721041809458,-1,-1,-1
34,9,860.2670759785111,464.9222307495523,-1,-1,-1
34,10,630.0776975268111,163.46749835850295,-1,-1,-1
35,1,778.6545733265202,262.2938170669392,-1,-1,-1
35,2,-1.0,-1.0,-1,-1,-1
35,3,576.6691275167785,345.99217002237134,-1,-1,-1
35,4,557.0426395939086,640.2683587140439,-1,-1,-1
35,5,378.8961504028648,424.8293046851686,-1,-1,-1
35,6,517.7299783549782,300.1139069264069,-1,-1,-1
35,7,-1.0,-1.0,-1,-1,-1
35,8,616.1651856915015,591.1984506721349,-1,-1,-1
35,9,861.249434815373,458.4765134388344,-1,-1,-1
35,10,630.0497544309203,162.98120862694853,-1,-1,-1
36,1,778.891131173659,261.56859621171884,-1,-1,-1
36,2,-1.0,-1.0,-1,-1,-1
36,3,577.4432090691083,345.41334205362983,-1,-1,-1
36,4,556.8857239742285,640.2885723974229,-1,-1,-1
36,5,379.75,424.6398916967509,-1,-1,-1
36,6,516.0782869612657,298.4331696672122,-1,-1,-1
36,7,-1.0,-1.0,-1,-1,-1
36,8,616.3155765340526,591.2306136210384,-1,-1,-1
36,9,860.461592178771,452.8696461824953,-1,-1,-1
36,10,630.7451203335228,162.61720674625732,-1,-1,-1
37,1,777.716397148322,259.31959659189704,-1,-1,-1
37,2,-1.0,-1.0,-1,-1,-1
37,3,578.7501080847384,345.09922178988325,-1,-1,-1
37,4,556.7689969604863,640.2293144208037,-1,-1,-1
37,5,380.4397098821396,424.2901178603808,-1,-1,-1
37,6,514.2174392935982,295.4384657836644,-1,-1,-1
37,7,-1.0,-1.0,-1,-1,-1
37,8,616.4292084726867,591.4111482720178,-1,-1,-1
37,9,858.8384063350655,450.73843108141546,-1,-1,-1
37,10,631.9178360789099,162.60850111856823,-1,-1,-1
38,1,776.6820459650941,258.080525315362,-1,-1,-1
38,2,-1.0,-1.0,-1,-1,-1
38,3,578.6521643594814,345.32871896286525,-1,-1,-1
38,4,556.6561368871339,640.1980914774597,-1,-1,-1
38,5,380.3400365630713,424.15386959171235,-1,-1,-1
38,6,508.1558152476349,291.35392320534226,-1,-1,-1
38,7,-1.0,-1.0,-1,-1,-1
38,8,616.8829550511794,591.2825990209167,-1,-1,-1
38,9,859.9289787454638,446.41938828408496,-1,-1,-1
38,10,631.9219219219219,162.35235235235234,-1,-1,-1
39,1,772.7840307840307,251.1034151034151,-1,-1,-1
39,2,-1.0,-1.0,-1,-1,-1
39,3,579.3124312431243,344.50143014301426,-1,-1,-1
39,4,556.2607663614784,639.9243811461512,-1,-1,-1
39,5,381.25275735294116,423.6899509803921,-1,-1,-1
39,6,503.2108382726503,286.3711543889359,-1,-1,-1
39,7,-1.0,-1.0,-1,-1,-1
39,8,616.9886666666666,591.3446666666666,-1,-1,-1
39,9,859.5669560641936,439.4306761378584,-1,-1,-1
39,10,630.8980099502487,162.14045158821276,-1,-1,-1
40,1,766.482857655717,243.81529348411416,-1,-1,-1
40,2,-1.0,-1.0,-1,-1,-1
40,3,581.2940397350993,344.9933774834437,-1,-1,-1
40,4,555.9894986449864,639.8333333333334,-1,-1,-1
40,5,381.84992248062014,423.56372093023253,-1,-1,-1
40,6,497.7769230769231,284.0991452991453,-1,-1,-1
40,7,-1.0,-1.0,-1,-1,-1
40,8,616.880473637176,591.6050044682752,-1,-1,-1
40,9,857.2838258164852,432.3027475375842,-1,-1,-1
40,10,631.0594444444445,162.67185185185184,-1,-1,-1
41,1,764.0785935884178,238.4324370906584,-1,-1,-1
41,2,448.74583187594726,117.56546578057595,-1,-1,-1
41,3,583.704755309326,343.859649122807,-1,-1,-1
41,4,555.4009712105445,640.2278876170656,-1,-1,-1
41,5,382.8507554733271,422.79802651865555,-1,-1,-1
41,6,489.33126293995855,279.4338952972493,-1,-1,-1
41,7,498.5848484848484,122.33240093240092,-1,-1,-1
41,8,617.0133948177426,591.7127799736495,-1,-1,-1
41,9,853.8978328173374,426.2254901960784,-1,-1,-1
41,10,630.21,163.25583333333333,-1,-1,-1
42,1,757.8196310227476,228.97975998567077,-1,-1,-1
42,2,447.96090534979425,117.75148605395518,-1,-1,-1
42,3,586.858947852056,339.9326900987824,-1,-1,-1
42,4,554.5882761012833,641.8414845646895,-1,-1,-1
42,5,383.540072859745,422.22859744990893,-1,-1,-1
42,6,481.9648679033164,271.1559865092749,-1,-1,-1
42,7,499.99866488651537,124.72674677347574,-1,-1,-1
42,8,617.123595505618,591.7796871557612,-1,-1,-1
42,9,852.8803418803418,423.8482905982906,-1,-1,-1
42,10,630.0943787595934,162.47894627670607,-1,-1,-1
43,1,751.8409362719972,220.97573893729708,-1,-1,-1
43,2,447.505230125523,117.83449558344955,-1,-1,-1
43,3,587.5066851083449,334.3510834485938,-1,-1,-1
43,4,554.123226029768,642.3264105226722,-1,-1,-1
43,5,383.2253478523896,420.2876588021779,-1,-1,-1
43,6,475.66348931253606,267.1484690930098,-1,-1,-1
43,7,500.9754409466398,127.97052913596785,-1,-1,-1
43,8,617.1281536057155,591.6959142665773,-1,-1,-1
43,9,851.0214455917395,414.91845379931164,-1,-1,-1
43,10,629.4112227805695,162.48010887772193,-1,-1,-1
44,1,743.1576185305827,212.22385088671732,-1,-1,-1
44,2,447.2176141103563,117.9019187224407,-1,-1,-1
44,3,589.4320071926276,330.6342998426612,-1,-1,-1
44,4,553.8522727272727,641.9276859504132,-1,-1,-1
44,5,384.04664289958407,418.14854426619127,-1,-1,-1
44,6,473.694089456869,258.9853567625133,-1,-1,-1
44,7,504.543287037037,130.59120370370368,-1,-1,-1
44,8,617.8811537627412,591.7905009759271,-1,-1,-1
44,9,852.2596276460087,407.2601377199694,-1,-1,-1
44,10,629.5031847133758,162.98768577494693,-1,-1,-1
45,1,734.8438181513168,204.5415198792149,-1,-1,-1
45,2,446.67877889012476,117.95427017673957,-1,-1,-1
45,3,594.4612975391499,327.58926174496645,-1,-1,-1
45,4,552.9659498207885,642.4043010752688,-1,-1,-1
45,5,384.37043529068063,416.85392930178205,-1,-1,-1
45,6,467.4457236842105,254.10307017543857,-1,-1,-1
45,7,507.5497925311203,133.32595666205623,-1,-1,-1
45,8,618.1171112556929,591.4580351333767,-1,-1,-1
45,9,853.3499871893415,401.3020753266718,-1,-1,-1
45,10,629.6326402016383,162.8290275152279,-1,-1,-1
46,1,729.0516657758774,197.38054516301443,-1,-1,-1
46,2,446.73280918507425,118.15137900911019,-1,-1,-1
46,3,599.4321154713576,320.98601714027967,-1,-1,-1
46,4,552.9967880085653,642.5517487508921,-1,-1,-1
46,5,384.997949619215,415.95752782659633,-1,-1,-1
46,6,461.71020521353296,246.43649473100385,-1,-1,-1
46,7,515.0295578738202,135.18156979632388,-1,-1,-1
46,8,618.1050840246755,591.2203786428419,-1,-1,-1
46,9,853.8388888888888,392.6873737373737,-1,-1,-1
46,10,629.5542491749175,163.32095709570956,-1,-1,-1
47,1,720.8511419900974,188.78533780546238,-1,-1,-1
47,2,446.4071082390953,118.28231017770598,-1,-1,-1
47,3,606.1637990364762,315.19178710713464,-1,-1,-1
47,4,553.1478322672352,641.7334754797441,-1,-1,-1
47,5,386.65317745803355,415.97332134292566,-1,-1,-1
47,6,455.522062732589,238.10712387028175,-1,-1,-1
47,7,521.9192747143567,138.77173373075013,-1,-1,-1
47,8,618.5392592592592,591.1360846560846,-1,-1,-1
47,9,855.261192120747,385.9416730621642,-1,-1,-1
47,10,629.9133494169682,163.53297145154804,-1,-1,-1
48,1,715.7133599202393,185.92406114988367,-1,-1,-1
48,2,446.43836155966915,118.13627412367073,-1,-1,-1
48,3,610.038101604278,310.27918894830657,-1,-1,-1
48,4,552.927536231884,640.8438735177865,-1,-1,-1
48,5,389.4713395638629,416.10218068535823,-1,-1,-1
48,6,446.5066445182724,227.68798449612402,-1,-1,-1
48,7,525.6846191169335,141.690198932557,-1,-1,-1
48,8,618.2187780772687,591.1747529200359,-1,-1,-1
48,9,857.7680060652009,378.96234521101843,-1,-1,-1
48,10,629.6507936507936,163.70873015873013,-1,-1,-1
49,1,714.572397094431,186.618401937046,-1,-1,-1
49,2,445.9859762675296,118.42408306364617,-1,-1,-1
49,3,616.734961555857,307.08344640434194,-1,-1,-1
49,4,552.7698492462312,640.5283082077052,-1,-1,-1
49,5,390.94631710362046,416.24625468164794,-1,-1,-1
49,6,441.55378486055776,218.0579017264276,-1,-1,-1
49,7,533.2244325427187,147.8671257332313,-1,-1,-1
49,8,618.4875,591.1418859649123,-1,-1,-1
49,9,858.5583075335396,375.75748194014443,-1,-1,-1
49,10,629.4624357453538,164.24278370897588,-1,-1,-1
50,1,714.4576947637291,186.98180076628353,-1,-1,-1
50,2,446.02572390572385,118.6107744107744,-1,-1,-1
50,3,623.6612502821033,304.80207628074925,-1,-1,-1
50,4,552.5053100376841,641.0705721137375,-1,-1,-1
50,5,392.33767846058345,415.137181874612,-1,-1,-1
50,6,438.77387603085924,208.51077414205906,-1,-1,-1
50,7,541.9769754055468,153.20800627943484,-1,-1,-1
50,8,619.2787610619469,590.6131479140329,-1,-1,-1
50,9,859.5251546946461,372.86010223298354,-1,-1,-1
50,10,629.1345098039214,164.2462745098039,-1,-1,-1
51,1,713.6039800995025,185.88673300165837,-1,-1,-1
51,2,446.05446797176717,118.83659608469836,-1,-1,-1
51,3,629.4756651524983,304.11226476314084,-1,-1,-1
