X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
323.88	873.55	NaN	197.98	495.96	NaN	538.5	611.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
314.85	864.88	NaN	154.92	521.73	NaN	538.51	612.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
310.1	863.27	NaN	150.02	526.66	NaN	536.8	610.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
308.84	862.74	NaN	150.96	527.18	NaN	535.33	608.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
307.3	859.94	NaN	151.34	527.42	NaN	535.59	611.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
307.14	860.62	NaN	154.29	530.36	NaN	535.82	612.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
307.27	858.94	NaN	157.44	542.93	NaN	535.72	613.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
306.22	855.05	NaN	163.73	560.75	NaN	535.32	614.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
304.18	849.57	NaN	166.39	564.74	NaN	533.91	618.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
303.34	846.41	NaN	166.88	569.46	NaN	527.57	625.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
305.21	841.48	NaN	167.99	583.47	NaN	525.35	629.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
305.11	834.11	NaN	163.76	613.3	NaN	515.14	644.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
306.98	820.87	NaN	167.51	648.28	NaN	502.66	652.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
304.56	805.36	NaN	180.51	675.14	NaN	492.56	664.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
296.19	786.5	NaN	202.36	705.38	NaN	479.02	687.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
298.38	785.67	NaN	213.14	721.19	NaN	467.7	701.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
297.62	784.55	NaN	214.19	723.12	NaN	467.36	714.87	NaN	675.6	723.25	NaN	656.48	666.6	NaN	738.93	741.29	NaN
295.67	783.14	NaN	214.1	722.68	NaN	458.53	735.94	NaN	690.02	726.95	NaN	652.27	664.65	NaN	751.27	747.03	NaN
295.65	783.47	NaN	214.47	722.98	NaN	448.39	748.41	NaN	693.95	728.12	NaN	652.52	665.28	NaN	762.84	749.48	NaN
296.79	783.43	NaN	220.13	730.15	NaN	429.19	742.3	NaN	698.15	730.97	NaN	650	664.22	NaN	762.5	752.74	NaN
298.31	783.15	NaN	220.27	730.17	NaN	424.62	734.21	NaN	699.22	732.14	NaN	651.76	664.97	NaN	760.27	754.97	NaN
298.66	777.04	NaN	234.82	752.19	NaN	426.56	722.32	NaN	NaN	NaN	NaN	649.66	662.91	NaN	NaN	NaN	NaN
304.46	765.68	NaN	239.7	758.1	NaN	424.88	720.44	NaN	NaN	NaN	NaN	648.76	660.38	NaN	NaN	NaN	NaN
304.98	745.61	NaN	238.68	756.87	NaN	426.24	707.91	NaN	NaN	NaN	NaN	650.05	660.87	NaN	NaN	NaN	NaN
309.59	721.86	NaN	238.43	757	NaN	423.52	700.46	NaN	682.11	729.27	NaN	648.82	659.77	NaN	722.56	766.37	NaN
311.59	699.51	NaN	240.48	759.12	NaN	415.08	693.21	NaN	678.68	724.49	NaN	648.88	659.05	NaN	719.91	781.07	NaN
311.99	685.13	NaN	245.64	766.4	NaN	397.56	675.81	NaN	677.42	721.14	NaN	647.69	659.3	NaN	712.64	788.79	NaN
311.14	680.58	NaN	257.13	772.72	NaN	392.2	655.26	NaN	683.97	719.26	NaN	647.67	659.61	NaN	695.01	797.09	NaN
311.27	681.44	NaN	285.94	784.21	NaN	387.21	650.42	NaN	688.53	716.59	NaN	644.52	658.85	NaN	676.1	800.59	NaN
311.14	679.4	NaN	326.89	781.08	NaN	391.29	648.04	NaN	690.3	715.42	NaN	644.21	659.61	NaN	649.78	802.6	NaN
312.11	676.96	NaN	374.68	760.8	NaN	383.53	644.53	NaN	696.74	715.3	NaN	645.65	661.42	NaN	624.97	805.87	NaN
313.39	675.65	NaN	416.53	733.28	NaN	376.11	640.6	NaN	708.66	715.89	NaN	640.79	660.26	NaN	597.25	795.94	NaN
312.83	677.42	NaN	433.36	724.14	NaN	377.91	640.94	NaN	720.07	716.43	NaN	638.31	659.02	NaN	575.55	788.86	NaN
314.94	675.8	NaN	437.21	720.67	NaN	378.82	641.59	NaN	726.07	724.98	NaN	636.75	658.01	NaN	551.85	786.84	NaN
314.93	677.5	NaN	439.74	717.37	NaN	382.54	641.13	NaN	731.19	733.99	NaN	635.7	657.65	NaN	534	789.62	NaN
316.68	677.6	NaN	440.86	715.97	NaN	382.69	640.33	NaN	730.16	737.32	NaN	636.09	658.14	NaN	515.62	799.23	NaN
317.65	679.42	NaN	449.62	709.24	NaN	387.22	640.59	NaN	725.39	743.4	NaN	635.52	657.48	NaN	504.73	805.54	NaN
319.35	681.42	NaN	447.85	705.5	NaN	391.88	642.55	NaN	717.72	746.76	NaN	637.06	659.11	NaN	490.29	821.63	NaN
320.07	682.75	NaN	445.44	693.46	NaN	393.75	645.53	NaN	706.65	752.47	NaN	637.47	659.02	NaN	475.82	828.55	NaN
321.2	683.82	NaN	446.27	686.94	NaN	392.59	646.14	NaN	682.53	769.5	NaN	637.14	658.84	NaN	480.28	837.11	NaN
321.61	685.08	NaN	447.37	684.83	NaN	393.44	646.92	NaN	670.08	784.6	NaN	636.67	657.42	NaN	481.44	859.53	NaN
322.6	685.96	NaN	450.29	680.4	NaN	395.43	646.95	NaN	665.3	802.6	NaN	635.76	657.44	NaN	491.93	876.85	NaN
322.16	686.39	NaN	451.29	665.53	NaN	398.42	644.3	NaN	661.25	810.93	NaN	635.87	658.54	NaN	498.47	880.21	NaN
317.93	687.13	NaN	451.45	661.01	NaN	400.87	645.83	NaN	660.9	812.44	NaN	635.58	661.22	NaN	507.14	881.94	NaN
319.46	685.72	NaN	452.2	661	NaN	400.61	649.5	NaN	654.58	809	NaN	634.43	665.56	NaN	509.22	876.57	NaN
319.2	686.45	NaN	452.25	661.23	NaN	401.32	651.92	NaN	645.84	808.77	NaN	633.11	668.29	NaN	512.4	872.64	NaN
319.83	686.56	NaN	451.99	660.2	NaN	403.91	650.33	NaN	623.06	808.3	NaN	632.57	669.32	NaN	521.84	865.74	NaN
319.85	685.95	NaN	450.44	657.41	NaN	405.07	651.29	NaN	614.62	801.72	NaN	631.58	671.59	NaN	535.62	860.86	NaN
315.91	687.28	NaN	450.82	657.89	NaN	405.84	651.01	NaN	606.71	794.14	NaN	630.21	674.42	NaN	542.99	860.05	NaN
315.03	687.62	NaN	451.36	657.75	NaN	404.71	653.48	NaN	604.48	782.83	NaN	627.97	676.45	NaN	555.66	860.91	NaN
318.61	685.82	NaN	450.42	656.47	NaN	405.14	656.44	NaN	592.28	771.68	NaN	625.8	681.44	NaN	569.09	859.68	NaN
318.23	687.32	NaN	449.29	655.47	NaN	405.26	657.46	NaN	567.04	764.26	NaN	627.26	678.28	NaN	587.27	859.59	NaN
319.47	688.65	NaN	448.59	654.66	NaN	401.9	653.4	NaN	543.6	747.21	NaN	627.69	678.35	NaN	602.74	855.18	NaN
320.29	690.4	NaN	448.61	654.06	NaN	397.29	666.91	NaN	535.56	726.61	NaN	629.1	680.74	NaN	622.46	852.39	NaN
319.75	690.78	NaN	446.58	653.33	NaN	394.77	672.57	NaN	538.67	714.5	NaN	628.73	680.19	NaN	626.7	849.88	NaN
320.22	692.22	NaN	445.21	653.3	NaN	391.89	674.42	NaN	551.68	697.8	NaN	630.36	681.96	NaN	624.34	853.2	NaN
321.91	692.99	NaN	444.86	652.29	NaN	393.11	660.19	NaN	563.55	689.76	NaN	631.53	681.43	NaN	622	853.5	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	567.29	688.17	NaN	631.88	681.59	NaN	620.2	856.37	NaN
321.45	695.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	563.17	690.09	NaN	631.39	679.05	NaN	619.66	857.08	NaN
323.92	696.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	565.73	688.85	NaN	632.33	680.61	NaN	621.26	856.19	NaN
331.06	696.2	NaN	441.75	652.9	NaN	383.27	694.15	NaN	570.63	694.81	NaN	631.87	681.64	NaN	623.05	854.65	NaN
330.61	694.21	NaN	438.96	653.53	NaN	383.15	699.5	NaN	571.06	699.05	NaN	632.84	683.67	NaN	620.76	855.04	NaN
329.43	690.73	NaN	437.64	652.95	NaN	379.67	718.54	NaN	571.25	697.64	NaN	632.97	684.39	NaN	621.54	856.35	NaN
326.43	690.19	NaN	436.22	651.61	NaN	372.31	729.47	NaN	569.27	698.1	NaN	631.87	682.03	NaN	621.47	856.34	NaN
327.76	689.88	NaN	433.27	648.49	NaN	361.49	734.37	NaN	565.55	695.1	NaN	628.83	681.57	NaN	621.18	858.47	NaN
323.77	690.77	NaN	428.97	643.18	NaN	351.23	748.22	NaN	563.03	681.53	NaN	626.64	682.06	NaN	621	859.89	NaN
321.59	691.26	NaN	433.21	642.33	NaN	339.04	763.28	NaN	565.28	665.3	NaN	624.44	684.36	NaN	620.7	861.07	NaN
321.29	691.63	NaN	432.34	638.43	NaN	331.07	775.44	NaN	570.68	637.04	NaN	624.46	686.85	NaN	617.89	861.44	NaN
319.45	693.08	NaN	431.83	639.53	NaN	333.78	784.84	NaN	589.97	613.66	NaN	624.28	685.72	NaN	617.11	860.57	NaN
320.11	692.75	NaN	434.36	641.14	NaN	337.37	781.82	NaN	607.5	612.48	NaN	624.02	682.45	NaN	618.17	860.19	NaN
319.54	692.9	NaN	435.4	640.94	NaN	338.7	783.44	NaN	615.43	619.58	NaN	623.91	683.07	NaN	619.17	859.23	NaN
318.32	692.18	NaN	435.28	642.99	NaN	338.23	784.14	NaN	624.28	636.38	NaN	624.47	682.86	NaN	618.35	858.15	NaN
318.87	689.7	NaN	434.59	640.06	NaN	337.56	782.59	NaN	629.45	636.11	NaN	624.55	683.5	NaN	618.45	858.03	NaN
318.43	691.58	NaN	435.06	640.85	NaN	337.3	785.9	NaN	638.06	636.99	NaN	625.8	680.72	NaN	621.19	858	NaN
319	688.37	NaN	434.37	640.1	NaN	338.43	782.27	NaN	634.67	640.11	NaN	625.61	683.36	NaN	621.29	857.48	NaN
317.83	691.65	NaN	431.67	639.12	NaN	338.94	781.27	NaN	634.21	637.29	NaN	624.45	684.06	NaN	625.9	857.39	NaN
317.38	694.09	NaN	430.67	641.34	NaN	338.99	778.68	NaN	632.8	633.71	NaN	624.45	687.66	NaN	628.78	856.84	NaN
317.93	693.15	NaN	430.54	644.46	NaN	339.14	779.19	NaN	626.94	625.28	NaN	623.19	684.82	NaN	632.95	855.44	NaN
318.32	693.75	NaN	430.47	645.76	NaN	339.24	779.75	NaN	626.63	622.23	NaN	622.31	685.79	NaN	631.81	852.13	NaN
318.69	693.54	NaN	430.36	647.88	NaN	340.01	780.34	NaN	625.94	618.04	NaN	622.6	686.31	NaN	637.16	846.64	NaN
318.82	691.48	NaN	431.83	648.62	NaN	340.14	780.65	NaN	623.6	616.92	NaN	623.1	686.16	NaN	633.9	845.33	NaN
318.28	695.01	NaN	433.41	648.17	NaN	339.64	778.57	NaN	624.16	616.5	NaN	623.97	680.39	NaN	631.62	842.89	NaN
318.17	695.65	NaN	429.69	647.59	NaN	337.97	779.93	NaN	625.23	617.45	NaN	626.01	684.33	NaN	629.21	841.35	NaN
319.1	695.54	NaN	429.82	647.51	NaN	338.24	779.63	NaN	624.77	619.36	NaN	624.94	680.44	NaN	628.06	842.23	NaN
318.66	693.01	NaN	429.13	647.12	NaN	337.33	778.79	NaN	624.52	623.43	NaN	624.92	680.76	NaN	627.97	841.31	NaN
320.15	691.58	NaN	428.04	646.04	NaN	333.92	777.42	NaN	623.34	624.33	NaN	626.51	682.9	NaN	628.64	840.74	NaN
320.95	691.17	NaN	428.51	644.64	NaN	330.74	778.35	NaN	620.77	624.91	NaN	627.86	686.36	NaN	629.19	839.83	NaN
319.36	687.45	NaN	430.8	644.15	NaN	328.53	777.65	NaN	619.56	624.35	NaN	627.93	687.22	NaN	631.83	837.75	NaN
319.4	683.79	NaN	430.95	643.74	NaN	328.78	776.39	NaN	619.21	624.83	NaN	626.96	686.55	NaN	632.73	840.71	NaN
320.54	687.27	NaN	429.49	641.9	NaN	327.7	776.73	NaN	617.1	625.69	NaN	624.42	684.1	NaN	632.18	844.45	NaN
320.58	687.92	NaN	429.24	640.74	NaN	326.29	776.31	NaN	612.97	625.46	NaN	623.43	685.48	NaN	633.81	846.49	NaN
321.5	686.08	NaN	430.4	639.49	NaN	327.14	776.01	NaN	610.64	624.2	NaN	622.84	686.13	NaN	631.68	850.83	NaN
322.67	686.03	NaN	431.37	640.95	NaN	327.46	775.19	NaN	607.93	621.35	NaN	623.13	685.63	NaN	631.14	851.83	NaN
323.25	685.28	NaN	432.95	641.61	NaN	328.63	773.99	NaN	601.83	622.05	NaN	623.24	688.88	NaN	631.85	852.32	NaN
322.75	686.62	NaN	434.63	642.2	NaN	326.74	774.4	NaN	592.38	619.66	NaN	624.04	689.45	NaN	630.43	853.19	NaN
322.76	687.5	NaN	434.22	642.54	NaN	325.6	774.86	NaN	582.04	622.85	NaN	622.48	687.25	NaN	631.7	853.66	NaN
323.04	687.61	NaN	433.73	640.57	NaN	324.76	775.36	NaN	579.69	624.45	NaN	621.25	685.62	NaN	631.98	853.96	NaN
323.78	685.63	NaN	433.67	640.54	NaN	325.24	775.55	NaN	581.1	625.84	NaN	622	683.94	NaN	632	853.44	NaN
322.71	685.68	NaN	434.01	639.87	NaN	323.82	775.2	NaN	583.71	623.42	NaN	621.72	686.86	NaN	632.88	850.48	NaN
322.95	684.45	NaN	434.28	637.4	NaN	323.59	775.15	NaN	584.58	621.69	NaN	620.56	687.86	NaN	631.27	848.45	NaN
323.02	683.49	NaN	434.68	636.32	NaN	325.48	772.95	NaN	586	619.03	NaN	621.24	686.62	NaN	630.61	848.19	NaN
322.15	682.22	NaN	431.07	632.53	NaN	327.29	770.84	NaN	587.03	622.41	NaN	622.29	687.37	NaN	629.28	847.48	NaN
319.04	683.56	NaN	426.33	627.65	NaN	329.28	767.85	NaN	588.84	621.31	NaN	624.15	688.09	NaN	630.6	847.33	NaN
318.48	681.82	NaN	421.54	627.26	NaN	330.62	763.83	NaN	588.61	620.97	NaN	623.76	685.49	NaN	630.61	847.98	NaN
317.79	681.56	NaN	420.64	627.17	NaN	329.8	764.44	NaN	588.59	620.72	NaN	623.93	683.84	NaN	628.1	846.53	NaN
316.81	684.52	NaN	419.02	627.84	NaN	328.46	764.97	NaN	588.15	620.87	NaN	624.53	682.54	NaN	626.19	845.58	NaN
316.5	683.52	NaN	409.03	628.99	NaN	326.95	764.96	NaN	587.81	619.86	NaN	625.78	684.23	NaN	627.15	844.42	NaN
316.18	683.68	NaN	401.37	627.61	NaN	325.84	764.61	NaN	587.68	621.63	NaN	626.44	684.91	NaN	627.47	844.17	NaN
316.29	683.35	NaN	400.53	628.41	NaN	326.44	770.22	NaN	588.46	619.31	NaN	626.45	684.78	NaN	629.8	841.84	NaN
315.76	683.33	NaN	397.94	625.77	NaN	327.88	775.25	NaN	588.21	619.18	NaN	626.22	684.66	NaN	630.9	842.18	NaN
315.91	683.13	NaN	392.37	614.25	NaN	332.24	774.87	NaN	587.96	619.47	NaN	626.21	685.22	NaN	631.89	842.68	NaN
316.07	685.27	NaN	391.04	608.57	NaN	332.7	774.71	NaN	587.88	619.72	NaN	625.24	683.45	NaN	631.22	844.66	NaN
316.4	685	NaN	389.43	595.94	NaN	332.44	775.92	NaN	587.06	621.43	NaN	625.88	683.35	NaN	629.82	846.63	NaN
315.48	687.13	NaN	390.72	581.16	NaN	331.58	776.5	NaN	584.02	621.81	NaN	625.97	682.16	NaN	627.88	848.71	NaN
315.17	687.69	NaN	396.72	572.36	NaN	332.71	776.84	NaN	580.5	621.93	NaN	626.75	682.53	NaN	632.03	851.48	NaN
314.99	687.4	NaN	404.68	557.4	NaN	331.64	775.28	NaN	578.9	621.84	NaN	627.26	683.58	NaN	628.94	853.16	NaN
314.56	687.14	NaN	412.18	551.63	NaN	333.91	772.01	NaN	578.06	619.34	NaN	627.41	684.25	NaN	629.65	853.85	NaN
314.8	687.04	NaN	414.55	551.07	NaN	331.29	773.65	NaN	577.13	620.37	NaN	627.14	685.13	NaN	627.24	853.66	NaN
315.34	687.12	NaN	421.45	542.99	NaN	328.21	772.66	NaN	576.68	620.33	NaN	625.28	685.42	NaN	627.91	855.01	NaN
315.84	687.66	NaN	425.53	538.52	NaN	327.39	770.03	NaN	575.91	619.88	NaN	623.87	684.85	NaN	628.92	854.79	NaN
315.86	687.2	NaN	427.15	529.69	NaN	326.93	769.33	NaN	574.66	620.72	NaN	622.32	683.6	NaN	631.21	855.12	NaN
316.48	686.12	NaN	433.94	508.39	NaN	326.12	768.08	NaN	575.32	620.86	NaN	622.24	686.45	NaN	630.16	853.6	NaN
316.81	687.68	NaN	434.02	495.71	NaN	324.98	768.76	NaN	576.33	619.37	NaN	621.91	683.88	NaN	632.55	852.24	NaN
317.46	686.69	NaN	440.23	469.46	NaN	324.97	768.69	NaN	575.7	619.08	NaN	621.61	684.54	NaN	631.34	849.75	NaN
317.64	686.91	NaN	447.57	443.59	NaN	322.61	769.4	NaN	575.28	619.13	NaN	622.14	682.82	NaN	631.48	849.09	NaN
317.72	686.43	NaN	454.23	429.42	NaN	319.81	773.85	NaN	574.61	619.67	NaN	622.91	683.01	NaN	631.38	847.09	NaN
317.36	687.79	NaN	449.85	420.03	NaN	317.11	777.66	NaN	575.52	619.82	NaN	622.77	685.21	NaN	630.98	846.47	NaN
317.31	688.85	NaN	450.7	409.27	NaN	316.44	779.94	NaN	575.88	621.37	NaN	621.31	681.6	NaN	627.82	845.73	NaN
316.96	687.19	NaN	450.82	396.6	NaN	317.84	779.01	NaN	574.55	624.81	NaN	621.27	682.3	NaN	627.45	844.91	NaN
317.29	687.67	NaN	454.1	393.67	NaN	319.93	781	NaN	573.65	626.99	NaN	621.26	682.99	NaN	626.62	844.96	NaN
317.45	687.44	NaN	458.34	391.45	NaN	319.92	776.39	NaN	573.3	631.02	NaN	621.22	683.74	NaN	626.07	844.42	NaN
317.64	686.83	NaN	464.84	386.01	NaN	320.28	774.9	NaN	566.08	630.91	NaN	621.3	684.9	NaN	626.11	844.39	NaN
316.84	688.31	NaN	467.39	388.66	NaN	319.52	775.68	NaN	562.9	627.56	NaN	621.98	685.98	NaN	626.82	843.62	NaN
315.42	688.34	NaN	473.82	382.94	NaN	317.19	776.07	NaN	555.09	626.67	NaN	622.49	686.45	NaN	628.55	842.12	NaN
314.26	689.21	NaN	482.1	380.21	NaN	315.51	776.28	NaN	546.92	627.9	NaN	622.53	687.84	NaN	628.78	843.92	NaN
313.85	689.35	NaN	490.95	387.98	NaN	313.54	776.6	NaN	536.37	631.8	NaN	622.53	687.35	NaN	630	844.77	NaN
313.79	689.1	NaN	505.98	391.88	NaN	310.4	777.45	NaN	526.24	639.35	NaN	622.45	687.75	NaN	628.72	846.27	NaN
314.46	690.75	NaN	511.49	392.36	NaN	311.12	778.06	NaN	516.9	654.07	NaN	621.93	688.81	NaN	627.63	846.59	NaN
314.27	690.48	NaN	533.54	393.5	NaN	310.85	776.79	NaN	502.59	665.25	NaN	622.07	689.61	NaN	626.96	847.45	NaN
315.17	692.03	NaN	557.37	388.98	NaN	309.12	776.78	NaN	490.2	673.07	NaN	621.48	689.51	NaN	629.34	849.26	NaN
315.18	692.63	NaN	566.63	383.56	NaN	308.98	775.94	NaN	464.88	679.13	NaN	623.33	690.24	NaN	627.57	850.49	NaN
315.46	691.13	NaN	571.67	368.73	NaN	310.39	773.84	NaN	439.31	680.42	NaN	624.9	691.28	NaN	628.9	851.18	NaN
315.84	690.89	NaN	572.85	341.77	NaN	309.44	774.03	NaN	405.82	674.71	NaN	625.49	690.71	NaN	628	852.13	NaN
315.39	690.55	NaN	568.4	306.96	NaN	308.78	771.83	NaN	392.81	671.25	NaN	626.34	691.55	NaN	630.09	852.91	NaN
316.24	693.4	NaN	553.73	283.87	NaN	307.56	774.35	NaN	380.52	673.47	NaN	626.6	692.83	NaN	629.3	852.04	NaN
315.26	689.25	NaN	540.69	267.6	NaN	310.07	773.61	NaN	379.16	675.26	NaN	628	696.05	NaN	630.18	850.33	NaN
314.22	687.28	NaN	520.09	260.07	NaN	308.89	773.67	NaN	380.24	675.07	NaN	628.63	700.52	NaN	630.2	848.25	NaN
314.4	682.36	NaN	489.17	255.23	NaN	309.45	773.76	NaN	381.42	674.89	NaN	631.14	706.35	NaN	633.41	845.95	NaN
314.96	679.31	NaN	446.85	256.44	NaN	309.36	774.01	NaN	381.44	674.83	NaN	634.54	711.47	NaN	635.42	844.53	NaN
314.24	679.48	NaN	409.44	264.12	NaN	308.26	775.21	NaN	382.64	675.56	NaN	635.13	714.16	NaN	637.28	844.12	NaN
312.47	678.25	NaN	392.11	266.28	NaN	301.74	773.95	NaN	383.04	675.05	NaN	634.75	719.92	NaN	645.47	840.95	NaN
310.58	678.94	NaN	371.49	288.15	NaN	296.08	771.08	NaN	383.14	677.92	NaN	634.41	731.35	NaN	652.99	839.61	NaN
310.7	677.36	NaN	349	287.42	NaN	293.97	770.76	NaN	385.44	679.07	NaN	635.86	740.41	NaN	659.93	836.8	NaN
312	672.79	NaN	340.67	292	NaN	295.5	773	NaN	385.18	680.56	NaN	633.18	753.44	NaN	664.32	835.63	NaN
312.67	665.07	NaN	323.14	295.92	NaN	296.88	773.83	NaN	378.4	688.11	NaN	632.35	763.35	NaN	672.73	833.56	NaN
308.69	654.73	NaN	302.36	304.11	NaN	293.39	773.44	NaN	370.93	697.97	NaN	633.94	766.29	NaN	681.98	828.55	NaN
308.31	639.27	NaN	285.32	310.1	NaN	289.93	768.28	NaN	355.99	701.47	NaN	633.78	766.32	NaN	685.16	829.15	NaN
307.82	636.63	NaN	257.62	320.76	NaN	283.21	762.94	NaN	337.82	705.95	NaN	635.27	768.65	NaN	683.36	826.67	NaN
303.65	631.16	NaN	254.82	334.27	NaN	271.83	757.5	NaN	323.89	703.46	NaN	633.34	768.28	NaN	684.86	825.24	NaN
299.2	623.43	NaN	245.34	366.1	NaN	266.11	749.84	NaN	310.47	697.26	NaN	633.04	769.56	NaN	687.01	822.87	NaN
297.49	617.64	NaN	244.74	406.75	NaN	256.85	742.11	NaN	296.18	686.37	NaN	635.12	773.57	NaN	687.5	821.97	NaN
291.2	608.03	NaN	250.35	472.09	NaN	244.54	727.58	NaN	278.2	670.33	NaN	635.39	773.87	NaN	687.07	817.04	NaN
293.73	603.55	NaN	242.21	516.82	NaN	230.95	708.3	NaN	268.29	662.87	NaN	635.93	774.33	NaN	685.58	815.65	NaN
294.52	604.78	NaN	241.19	516.29	NaN	229.87	709.38	NaN	270.3	663.93	NaN	637.51	775.29	NaN	681.51	831.64	NaN
297.11	603.28	NaN	241.07	516.22	NaN	225.75	709.52	NaN	274.25	667.23	NaN	638.7	775.47	NaN	680.91	830.13	NaN
297.51	596.45	NaN	237.84	519.58	NaN	221.99	707.75	NaN	280.73	670.29	NaN	639.5	776.96	NaN	684.39	825.77	NaN
297.15	587.33	NaN	221.8	535.07	NaN	219.91	711.37	NaN	287.48	679.26	NaN	640.37	778.49	NaN	696.31	812.27	NaN
297.47	577.33	NaN	209.74	546.6	NaN	211.89	717.78	NaN	290.49	685.87	NaN	639.37	779.23	NaN	702.42	808.38	NaN
298.88	556.73	NaN	197.96	551.39	NaN	207.87	720.12	NaN	295.34	687.3	NaN	639.38	779.44	NaN	703.81	807.23	NaN
304.87	537.19	NaN	174.02	554.86	NaN	211.41	722.29	NaN	301.12	696	NaN	640.66	780.82	NaN	705.08	806.45	NaN
315.04	518.99	NaN	158.66	548.59	NaN	213.14	726.39	NaN	302.9	713.27	NaN	639.72	779.99	NaN	710.07	804.22	NaN
325.64	503.92	NaN	159.35	543.8	NaN	219.29	727.37	NaN	314.83	737.04	NaN	644.29	783.81	NaN	713.71	803.65	NaN
344.67	487.92	NaN	167.79	547.2	NaN	227	729	NaN	329.02	765.05	NaN	643.34	784.01	NaN	718.05	802.71	NaN
369.78	468.44	NaN	173.28	552.49	NaN	238.01	735.94	NaN	348.48	796.18	NaN	641.01	782.54	NaN	719.59	797.19	NaN
391.34	463.02	NaN	184.33	559.22	NaN	249.68	739.61	NaN	362.75	821.19	NaN	641.15	782.6	NaN	726.04	794.07	NaN
414.72	463.85	NaN	193.17	573.42	NaN	266.85	747.77	NaN	363.58	839.21	NaN	643.96	784.26	NaN	730.04	785.36	NaN
438.02	463.99	NaN	203.62	598.51	NaN	284.43	760.2	NaN	370.02	839.87	NaN	644.42	783.48	NaN	741.26	775.66	NaN
469.23	467.32	NaN	214.59	639.14	NaN	304	776.3	NaN	383.22	837.33	NaN	645.11	783.67	NaN	752	757.49	NaN
496.64	470.43	NaN	221.54	671.7	NaN	314.08	786.9	NaN	408.06	838.56	NaN	643.64	783.05	NaN	761.03	740.49	NaN
512.71	465.32	NaN	222.64	690.55	NaN	317.78	792.74	NaN	431.09	828.84	NaN	642.96	783.42	NaN	777.4	727.04	NaN
526.1	450.24	NaN	218.63	715.9	NaN	313.42	801.6	NaN	470.61	814.69	NaN	643.66	783.81	NaN	786.47	710.96	NaN
535.27	436.3	NaN	220.7	729.33	NaN	310.89	808.01	NaN	511.29	813.54	NaN	642.76	783.21	NaN	791.12	709.01	NaN
541.23	408.6	NaN	229.93	738.38	NaN	313.44	813.39	NaN	536.76	809.38	NaN	642.82	783.1	NaN	792.03	707.56	NaN
557.54	385.17	NaN	250.49	744.78	NaN	316.97	822.39	NaN	550.81	817.54	NaN	642.54	782.06	NaN	798.7	700.55	NaN
572.55	355.43	NaN	276.05	751.31	NaN	323.72	826.07	NaN	561.17	830.34	NaN	644.21	783.67	NaN	805.18	681.64	NaN
583.87	321.89	NaN	296.03	765.12	NaN	336.03	833.25	NaN	578.69	831.31	NaN	643.95	784.07	NaN	810.79	672.36	NaN
591.57	300.26	NaN	299.99	767.28	NaN	352.21	833.39	NaN	588.96	829.76	NaN	644.62	784.88	NaN	808.07	660.26	NaN
603.05	282.67	NaN	300.15	767.72	NaN	358.83	836.82	NaN	594.55	827.26	NaN	644.25	784.37	NaN	808.07	657.44	NaN
616.47	263.63	NaN	300.23	768.33	NaN	373.07	836.31	NaN	593.75	826.92	NaN	644.99	784.21	NaN	808.06	652.85	NaN
623.4	247.51	NaN	300.33	769.58	NaN	389.46	831.6	NaN	589.7	821.33	NaN	644.94	783.6	NaN	813.28	648.93	NaN
623.37	245.33	NaN	309.5	792.81	NaN	412.84	824.77	NaN	588.3	811.58	NaN	644.26	783	NaN	815.02	639.3	NaN
622.68	244.43	NaN	315.63	808.51	NaN	430.06	819.13	NaN	583.1	804.79	NaN	646.77	784.8	NaN	822.45	624.46	NaN
622.35	242.1	NaN	326.98	817.75	NaN	457.25	817.28	NaN	572.65	796.41	NaN	645.06	781.92	NaN	829.77	617.49	NaN
621.56	238.87	NaN	349.48	830.18	NaN	472.16	817.46	NaN	563.56	782.91	NaN	646.22	780.85	NaN	828.89	619.05	NaN
