1,1,-1.0,-1.0,-1,-1,-1
1,2,-1.0,-1.0,-1,-1,-1
1,3,-1.0,-1.0,-1,-1,-1
1,4,-1.0,-1.0,-1,-1,-1
1,5,-1.0,-1.0,-1,-1,-1
1,6,-1.0,-1.0,-1,-1,-1
2,1,-1.0,-1.0,-1,-1,-1
2,2,-1.0,-1.0,-1,-1,-1
2,3,-1.0,-1.0,-1,-1,-1
2,4,-1.0,-1.0,-1,-1,-1
2,5,-1.0,-1.0,-1,-1,-1
2,6,-1.0,-1.0,-1,-1,-1
3,1,772.8487276154572,418.26437323279924,-1,-1,-1
3,2,652.0826666666667,604.6893333333334,-1,-1,-1
3,3,607.224039829303,607.875533428165,-1,-1,-1
3,4,694.1969230769231,330.41692307692307,-1,-1,-1
3,5,478.61470113085625,547.8505654281098,-1,-1,-1
3,6,859.8304964539008,531.4730496453901,-1,-1,-1
4,1,779.8015184381778,413.9598698481562,-1,-1,-1
4,2,653.5445859872611,598.7025477707007,-1,-1,-1
4,3,607.6723202170963,607.3955223880597,-1,-1,-1
4,4,689.5906095551894,332.23970345963755,-1,-1,-1
4,5,469.89425981873114,544.0181268882175,-1,-1,-1
4,6,859.9030898876405,531.2485955056179,-1,-1,-1
5,1,781.9305555555555,412.9561965811966,-1,-1,-1
5,2,656.5292164674635,589.6686586985392,-1,-1,-1
5,3,607.6691176470588,606.156862745098,-1,-1,-1
5,4,687.0578778135048,333.5289389067524,-1,-1,-1
5,5,461.5568720379147,541.2203791469194,-1,-1,-1
5,6,859.9010989010989,531.5412087912089,-1,-1,-1
6,1,786.6297709923664,409.30916030534354,-1,-1,-1
6,2,658.3059701492538,581.1363636363636,-1,-1,-1
6,3,607.6261872455902,605.7862957937584,-1,-1,-1
6,4,685.7471910112359,334.70064205457464,-1,-1,-1
6,5,456.7584269662921,538.6059390048154,-1,-1,-1
6,6,860.9741258741259,534.1237762237763,-1,-1,-1
7,1,793.6237113402062,400.66494845360825,-1,-1,-1
7,2,659.6071932299012,572.0119887165021,-1,-1,-1
7,3,607.4323116219668,605.183269476373,-1,-1,-1
7,4,684.5112903225806,336.2064516129032,-1,-1,-1
7,5,448.7591463414634,533.0198170731708,-1,-1,-1
7,6,862.9408450704225,536.5239436619718,-1,-1,-1
8,1,798.1262833675564,391.48357289527723,-1,-1,-1
8,2,660.3537271448664,562.8684950773559,-1,-1,-1
8,3,607.2696629213483,604.7949438202247,-1,-1,-1
8,4,675.9859813084112,340.1059190031153,-1,-1,-1
8,5,441.171875,528.0296875,-1,-1,-1
8,6,865.5055710306407,539.4916434540389,-1,-1,-1
9,1,802.8118040089087,387.0311804008909,-1,-1,-1
9,2,660.0859872611464,551.3509554140128,-1,-1,-1
9,3,607.2540760869565,604.2051630434783,-1,-1,-1
9,4,669.394819466248,342.1938775510204,-1,-1,-1
9,5,437.3677811550152,526.0851063829787,-1,-1,-1
9,6,866.9847645429363,540.8019390581717,-1,-1,-1
10,1,804.0986622073578,378.55016722408027,-1,-1,-1
10,2,659.8915343915344,541.9246031746031,-1,-1,-1
10,3,608.1069518716578,603.6885026737968,-1,-1,-1
10,4,663.145896656535,344.28723404255317,-1,-1,-1
10,5,432.1904761904762,521.9642857142858,-1,-1,-1
10,6,867.1853625170999,542.5807113543092,-1,-1,-1
11,1,805.6042128603104,364.6363636363636,-1,-1,-1
11,2,657.96484375,531.7174479166667,-1,-1,-1
11,3,609.3986486486486,602.7189189189189,-1,-1,-1
11,4,655.1489028213166,344.9608150470219,-1,-1,-1
11,5,431.5730994152047,519.0804093567251,-1,-1,-1
11,6,866.6312584573749,543.520297699594,-1,-1,-1
12,1,806.2513873473918,352.70532741398443,-1,-1,-1
12,2,655.6621253405995,522.3024523160764,-1,-1,-1
12,3,610.3321964529332,603.018417462483,-1,-1,-1
12,4,647.9370139968896,343.86858475894246,-1,-1,-1
12,5,429.4078751857355,514.4583952451709,-1,-1,-1
12,6,866.6309192200557,543.9025069637883,-1,-1,-1
13,1,807.2265877287406,344.23412271259417,-1,-1,-1
13,2,654.8296398891966,514.404432132964,-1,-1,-1
13,3,610.931129476584,602.5922865013774,-1,-1,-1
13,4,640.795652173913,342.8898550724638,-1,-1,-1
13,5,428.29701492537316,508.3805970149254,-1,-1,-1
13,6,866.3508891928865,544.781805745554,-1,-1,-1
14,1,806.5858416945373,334.34392419175026,-1,-1,-1
14,2,652.0931972789116,508.28503401360547,-1,-1,-1
14,3,611.2056555269922,602.2030848329049,-1,-1,-1
14,4,634.5351390922401,341.72840409956075,-1,-1,-1
14,5,425.6212121212121,501.6658692185008,-1,-1,-1
14,6,866.0088919288646,544.7229822161423,-1,-1,-1
15,1,804.1603773584906,321.75516621743037,-1,-1,-1
15,2,648.9791386271871,500.20255720053837,-1,-1,-1
15,3,612.0938303341902,601.1799485861183,-1,-1,-1
15,4,625.9478330658106,339.1163723916533,-1,-1,-1
15,5,422.5734375,496.35625,-1,-1,-1
15,6,865.8558863328823,543.81799729364,-1,-1,-1
16,1,799.4747729566095,308.2648839556004,-1,-1,-1
16,2,644.347619047619,487.2482993197279,-1,-1,-1
16,3,612.692513368984,600.5882352941177,-1,-1,-1
16,4,614.4357945425361,336.1179775280899,-1,-1,-1
16,5,419.78912071535024,494.19448584202684,-1,-1,-1
16,6,865.5905459387484,543.0059920106524,-1,-1,-1
17,1,797.5474137931035,302.03879310344826,-1,-1,-1
17,2,641.9890410958905,477.33287671232875,-1,-1,-1
17,3,612.9712950600801,599.8284379172229,-1,-1,-1
17,4,608.3225255972696,333.48976109215016,-1,-1,-1
17,5,419.28006329113924,485.67721518987344,-1,-1,-1
17,6,864.3271767810027,541.0791556728232,-1,-1,-1
18,1,796.1594036697247,299.44839449541286,-1,-1,-1
18,2,639.6652777777778,466.0388888888889,-1,-1,-1
18,3,613.5678670360111,599.1565096952909,-1,-1,-1
18,4,598.795731707317,328.890243902439,-1,-1,-1
18,5,414.9852713178295,476.6782945736434,-1,-1,-1
18,6,861.3586956521739,536.320652173913,-1,-1,-1
19,1,796.191466083151,296.71334792122536,-1,-1,-1
19,2,635.2496561210454,455.7599724896836,-1,-1,-1
19,3,613.9285714285714,598.0192307692307,-1,-1,-1
19,4,593.0414285714286,326.2885714285714,-1,-1,-1
19,5,411.2640625,471.071875,-1,-1,-1
19,6,858.9587280108254,529.2307171853856,-1,-1,-1
20,1,795.1537656903765,291.91004184100416,-1,-1,-1
20,2,631.8989071038251,442.6844262295082,-1,-1,-1
20,3,614.156207366985,597.1289222373806,-1,-1,-1
20,4,587.6117397454032,325.1859971711457,-1,-1,-1
20,5,406.8006230529595,461.2928348909657,-1,-1,-1
20,6,857.0307262569833,522.9301675977654,-1,-1,-1
21,1,791.7708994708995,287.6671957671958,-1,-1,-1
21,2,630.8782234957021,429.852435530086,-1,-1,-1
21,3,614.550432276657,596.2334293948127,-1,-1,-1
21,4,578.3524844720497,322.4052795031056,-1,-1,-1
21,5,403.0389507154213,452.55405405405406,-1,-1,-1
21,6,857.9261603375527,518.5661040787622,-1,-1,-1
22,1,790.4968253968254,284.4904761904762,-1,-1,-1
22,2,628.5612535612536,420.46866096866097,-1,-1,-1
22,3,614.3526170798898,595.7782369146006,-1,-1,-1
22,4,572.5932944606413,322.28279883381924,-1,-1,-1
22,5,399.90723981900453,449.6915535444947,-1,-1,-1
22,6,859.2599469496021,513.6604774535808,-1,-1,-1
23,1,788.3054054054054,281.26540540540543,-1,-1,-1
23,2,622.6818181818181,410.9532279314888,-1,-1,-1
23,3,614.1841397849462,595.4986559139785,-1,-1,-1
