1,1,-1.0,-1.0,-1,-1,-1
1,2,-1.0,-1.0,-1,-1,-1
1,3,-1.0,-1.0,-1,-1,-1
1,4,-1.0,-1.0,-1,-1,-1
1,5,-1.0,-1.0,-1,-1,-1
1,6,-1.0,-1.0,-1,-1,-1
2,1,-1.0,-1.0,-1,-1,-1
2,2,-1.0,-1.0,-1,-1,-1
2,3,-1.0,-1.0,-1,-1,-1
2,4,-1.0,-1.0,-1,-1,-1
2,5,-1.0,-1.0,-1,-1,-1
2,6,-1.0,-1.0,-1,-1,-1
3,1,232.8347222222222,656.6722222222222,-1,-1,-1
3,2,208.43706293706293,474.9032634032634,-1,-1,-1
3,3,262.21322620519163,593.9697156983931,-1,-1,-1
3,4,252.19095816464238,258.3960863697706,-1,-1,-1
3,5,258.1294027565084,512.2320061255743,-1,-1,-1
3,6,149.80043859649123,538.8804824561403,-1,-1,-1
4,1,232.0049928673324,655.4786019971469,-1,-1,-1
4,2,205.03310502283105,475.43150684931504,-1,-1,-1
4,3,261.39487870619945,593.5215633423181,-1,-1,-1
4,4,241.8394495412844,267.93669724770643,-1,-1,-1
4,5,257.9494219653179,512.2138728323699,-1,-1,-1
4,6,166.81687242798353,589.5977366255145,-1,-1,-1
5,1,232.3516129032258,652.9916129032258,-1,-1,-1
5,2,201.61434977578477,476.0964125560538,-1,-1,-1
5,3,260.70883534136544,593.6793842034806,-1,-1,-1
5,4,251.44589178356713,259.7064128256513,-1,-1,-1
5,5,257.94492131616596,511.4113018597997,-1,-1,-1
5,6,170.066988210075,606.6532690246516,-1,-1,-1
6,1,236.2503671071953,651.5602055800293,-1,-1,-1
6,2,199.1487647690655,475.72126745435014,-1,-1,-1
6,3,260.5242914979757,593.8724696356276,-1,-1,-1
6,4,240.41098484848484,265.032196969697,-1,-1,-1
6,5,258.31142857142856,509.64,-1,-1,-1
6,6,167.62525458248473,612.1140529531568,-1,-1,-1
7,1,236.52230483271376,649.594175960347,-1,-1,-1
7,2,197.8393810032017,474.9834578441836,-1,-1,-1
7,3,259.84070796460173,593.4528023598821,-1,-1,-1
7,4,229.25702247191012,272.45084269662925,-1,-1,-1
7,5,258.5403530895334,502.33354350567464,-1,-1,-1
7,6,167.13435194942045,613.6443624868282,-1,-1,-1
8,1,236.91712707182322,649.1298342541437,-1,-1,-1
8,2,194.8831990794016,474.14902186421176,-1,-1,-1
8,3,259.26737588652486,593.7269503546099,-1,-1,-1
8,4,217.39013732833956,282.1616729088639,-1,-1,-1
8,5,259.3782489740082,495.66005471956225,-1,-1,-1
8,6,169.16321243523316,616.4637305699482,-1,-1,-1
9,1,236.61253561253562,648.2834757834758,-1,-1,-1
9,2,191.23388042203987,472.6453692848769,-1,-1,-1
9,3,259.3854860186418,594.2323568575233,-1,-1,-1
9,4,214.7025,285.6725,-1,-1,-1
9,5,259.2457627118644,489.7429378531073,-1,-1,-1
9,6,173.79989327641408,615.0517609391675,-1,-1,-1
10,1,236.83744221879815,647.7942989214175,-1,-1,-1
10,2,185.0843439911797,469.75578831312015,-1,-1,-1
10,3,259.97513089005236,594.5248691099476,-1,-1,-1
10,4,213.93478260869566,286.89258312020456,-1,-1,-1
10,5,257.51457725947523,482.600583090379,-1,-1,-1
10,6,174.83977619532044,614.5366225839268,-1,-1,-1
11,1,237.15687789799074,647.6499227202473,-1,-1,-1
11,2,179.0364758698092,466.162177328844,-1,-1,-1
11,3,259.9544095665172,594.414798206278,-1,-1,-1
11,4,206.33309352517986,299.17338129496403,-1,-1,-1
11,5,257.61544227886054,475.74287856071965,-1,-1,-1
11,6,176.96652030735456,614.8819978046104,-1,-1,-1
12,1,237.15647743813682,648.0720524017468,-1,-1,-1
12,2,171.9246424642464,459.47579757975797,-1,-1,-1
12,3,261.0204755614267,594.604359313078,-1,-1,-1
12,4,203.3131868131868,310.5643642072214,-1,-1,-1
12,5,259.892700729927,471.15255474452556,-1,-1,-1
12,6,176.90705128205127,615.2756410256411,-1,-1,-1
13,1,238.30138888888888,647.6597222222222,-1,-1,-1
13,2,168.51374570446734,453.9925544100802,-1,-1,-1
13,3,262.058524173028,594.3702290076336,-1,-1,-1
13,4,197.26646706586826,319.2080838323353,-1,-1,-1
13,5,262.1533700137552,471.29917469050895,-1,-1,-1
13,6,177.10060975609755,615.7591463414634,-1,-1,-1
14,1,239.90031152647975,646.563862928349,-1,-1,-1
14,2,164.98354143019296,448.64301929625424,-1,-1,-1
14,3,262.62392638036806,594.0828220858896,-1,-1,-1
14,4,180.93495145631067,333.4980582524272,-1,-1,-1
14,5,265.7375189107413,468.8267776096823,-1,-1,-1
14,6,180.8476821192053,616.742825607064,-1,-1,-1
15,1,239.38235294117646,645.8378582202112,-1,-1,-1
15,2,165.58453608247424,445.41237113402065,-1,-1,-1
15,3,262.36878306878305,592.6619047619047,-1,-1,-1
15,4,168.4272030651341,359.06960408684546,-1,-1,-1
15,5,270.220207253886,466.6588946459413,-1,-1,-1
15,6,178.51513513513515,618.1032432432432,-1,-1,-1
16,1,239.3038942976356,645.0646731571627,-1,-1,-1
16,2,166.7956989247312,443.11290322580646,-1,-1,-1
16,3,262.6934306569343,592.3442822384428,-1,-1,-1
16,4,166.65853658536585,369.0533536585366,-1,-1,-1
16,5,275.6490467937608,464.9523396880416,-1,-1,-1
16,6,178.48109010011123,618.5578420467186,-1,-1,-1
17,1,238.9181818181818,645.0090909090909,-1,-1,-1
17,2,167.16258351893094,443.32405345211583,-1,-1,-1
17,3,262.15722379603403,591.8186968838527,-1,-1,-1
17,4,165.14014466546112,369.999095840868,-1,-1,-1
17,5,279.81635802469134,465.1712962962963,-1,-1,-1
17,6,179.38648090815275,625.5402476780187,-1,-1,-1
18,1,237.15384615384616,645.4018567639257,-1,-1,-1
18,2,167.59052183173588,442.919595314164,-1,-1,-1
18,3,261.46661828737297,590.5580551523948,-1,-1,-1
18,4,165.1354319180088,365.4619326500732,-1,-1,-1
18,5,281.4925373134329,464.0149253731343,-1,-1,-1
18,6,179.07805907172997,625.8048523206751,-1,-1,-1
19,1,236.15233881163084,645.6302149178256,-1,-1,-1
19,2,167.59655937846838,440.9217536071032,-1,-1,-1
19,3,261.5716417910448,590.2417910447762,-1,-1,-1
19,4,163.8393148450245,364.0481239804242,-1,-1,-1
19,5,281.1235294117647,458.1655462184874,-1,-1,-1
19,6,178.65277777777777,628.0714285714286,-1,-1,-1
20,1,235.34656084656083,646.0780423280423,-1,-1,-1
20,2,167.8057939914163,438.5332618025751,-1,-1,-1
20,3,261.9248275862069,590.2875862068965,-1,-1,-1
20,4,156.24774774774775,367.02072072072076,-1,-1,-1
20,5,281.6565452091768,453.97638326585695,-1,-1,-1
20,6,177.45373291272347,636.7229232386961,-1,-1,-1
21,1,236.1206896551724,645.2827586206896,-1,-1,-1
21,2,169.34615384615384,436.2634902411022,-1,-1,-1
21,3,262.2714285714286,589.9701298701299,-1,-1,-1
21,4,151.58762886597938,373.5893470790378,-1,-1,-1
21,5,280.48196948682386,446.03536754507627,-1,-1,-1
21,6,173.15981500513874,657.7980472764646,-1,-1,-1
22,1,238.29498364231188,645.5130861504907,-1,-1,-1
22,2,171.7288732394366,435.3579812206573,-1,-1,-1
22,3,261.4055374592834,588.9951140065147,-1,-1,-1
22,4,154.23076923076923,366.5970695970696,-1,-1,-1
22,5,279.5,437.1741573033708,-1,-1,-1
22,6,174.80752916224816,665.5975609756098,-1,-1,-1
23,1,240.61503267973856,646.2947712418301,-1,-1,-1
23,2,172.31553398058253,434.3522114347357,-1,-1,-1
23,3,261.48275862068965,589.2172413793103,-1,-1,-1
