52	0	2	102.733	246.576	1
53	0	2	102.776	245.575	1
54	0	2	102.485	245.897	1
55	0	2	102.837	245.236	1
56	0	2	102.383	244.895	1
57	0	2	101.81	245.662	1
58	0	2	102.473	245.376	1
59	0	2	101.688	246.121	1
60	0	2	100.824	246.063	1
61	0	2	101.304	245.425	1
62	0	2	100.556	245.707	1
63	0	2	100.56	244.873	1
64	0	2	100.036	244.411	1
65	0	2	99.7608	244.105	1
66	0	2	99.3399	244.663	1
67	0	2	99.8414	244.182	1
68	0	2	99.9718	244.582	1
69	0	2	99.7203	244.067	1
70	0	2	99.2719	244.625	1
71	0	2	98.9747	244.792	1
72	0	2	98.8865	244.95	1
73	0	2	99.2912	245.44	1
74	0	2	100.192	246.476	1
75	0	2	100.847	246.924	1
76	0	2	101.915	247.169	1
77	0	2	102.203	247.354	1
78	0	2	102.151	248.217	1
79	0	2	102.107	247.641	1
80	0	2	101.955	248.515	1
81	0	2	102.006	248.52	1
82	0	2	101.468	248.234	1
83	0	2	102.203	248.078	1
84	0	2	101.48	248.48	1
85	0	2	101.733	249.318	1
86	0	2	102.343	248.497	1
87	0	2	102.39	246.831	1
88	0	2	102.435	246.521	1
89	0	2	101.922	246.187	1
90	0	2	102.283	246.531	1
91	0	2	102.208	245.13	1
92	0	2	100.537	247	1
93	0	2	98.802	248.304	1
94	0	2	98.1278	248.143	1
95	0	2	98.0196	248.017	1
96	0	2	98.2826	248.608	1
97	0	2	98.0363	249.212	1
98	0	2	98.1326	250.709	1
99	0	2	97.5188	250.68	1
100	0	2	96.6258	250.3	1
101	0	2	97.0685	250.872	1
102	0	2	97.4206	250.447	1
103	0	2	96.8279	250.471	1
104	0	2	96.1955	254.719	1
105	0	2	96.2489	258.094	1
106	0	2	95.6276	258.019	1
107	0	2	94.4154	259.608	1
108	0	2	93.5492	261.71	1
109	0	2	92.7781	262.221	1
110	0	2	91.977	262.628	1
111	0	2	91.762	262.787	1
112	0	2	91.8069	262.632	1
113	0	2	91.5346	262.735	1
114	0	2	91.938	262.178	1
115	0	2	91.792	261.876	1
116	0	2	91.0663	261.771	1
117	0	2	91.3829	261.316	1
118	0	2	91.5227	261.371	1
119	0	2	91.6329	261.071	1
120	0	2	90.5083	260.912	1
121	0	2	90.7724	261.347	1
122	0	2	90.0154	260.415	1
123	0	2	89.632	261.032	1
124	0	2	88.7884	260.66	1
125	0	2	88.797	259.843	1
126	0	2	88.5603	261.105	1
127	0	2	89.7056	260.169	1
128	0	2	90.9402	260.627	1
129	0	2	90.8826	260.049	1
130	0	2	91.0276	260.21	1
131	0	2	90.9051	260.008	1
132	0	2	91.2965	260.295	1
133	0	2	91.4778	260.928	1
134	0	2	90.7368	261.406	1
135	0	2	91.8875	262.181	1
136	0	2	91.2063	263.839	1
137	0	2	90.505	263.411	1
138	0	2	90.1681	264.852	1
139	0	2	89.8549	265.591	1
140	0	2	89.1844	265.478	1
141	0	2	89.1146	264.84	1
142	0	2	90.4835	264.918	1
143	0	2	91.2659	264.521	1
144	0	2	90.0031	264.7	1
145	0	2	90.2916	264.741	1
146	0	2	90.5216	264.926	1
147	0	2	89.9709	265.301	1
148	0	2	89.7569	266.421	1
149	0	2	88.3358	267.907	1
150	0	2	89.2047	269.216	1
151	0	2	88.8206	269.539	1
152	0	2	89.5269	270.646	1
153	0	2	87.9991	270.566	1
154	0	2	88.0666	272.715	1
155	0	2	89.7956	273.663	1
156	0	2	91.0554	275.097	1
157	0	2	90.7878	276.724	1
158	0	2	92.0608	277.896	1
159	0	2	90.9777	278.099	1
160	0	2	91.7775	278.495	1
161	0	2	92.6339	279.022	1
162	0	2	92.7066	279.732	1
163	0	2	92.1236	279.15	1
164	0	2	93.792	278.567	1
165	0	2	94.1864	279.676	1
166	0	2	93.6883	279.692	1
167	0	2	93.6999	279.539	1
168	0	2	93.2496	279.275	1
169	0	2	94.5933	278.765	1
170	0	2	95.7517	280.282	1
171	0	2	94.8051	279.037	1
172	0	2	95.8505	279.648	1
173	0	2	96.0654	279.797	1
143	0	3	359.9	669.609	1
144	0	3	358.277	670.469	1
145	0	3	358.899	670.18	1
146	0	3	357.775	670.055	1
147	0	3	358.135	670.9	1
148	0	3	359.197	670.229	1
149	0	3	358.992	669.538	1
150	0	3	358.531	669.24	1
151	0	3	357.975	669.217	1
152	0	3	358.755	669.235	1
153	0	3	358.03	669.375	1
154	0	3	355.208	670.371	1
155	0	3	355.393	673.245	1
156	0	3	357.338	674.542	1
157	0	3	356.932	674.384	1
158	0	3	355.997	673.872	1
159	0	3	356	673.207	1
160	0	3	356.173	673.51	1
161	0	3	356.601	675.446	1
162	0	3	357.173	676.741	1
163	0	3	356.225	675.05	1
164	0	3	356.149	674.235	1
165	0	3	356.595	676.011	1
166	0	3	356.098	673.785	1
167	0	3	357.568	675.138	1
168	0	3	358.777	675.695	1
169	0	3	358.702	674.925	1
170	0	3	358.055	672.741	1
171	0	3	356.944	671.799	1
172	0	3	358.296	671.353	1
173	0	3	358.353	669.832	1
174	0	3	358.343	669.058	1
175	0	3	358.335	667.692	1
176	0	3	355.334	666.399	1
177	0	3	354.758	664.892	1
178	0	3	351.009	660.779	1
179	0	3	345.385	654.793	1
180	0	3	340.311	649.615	1
181	0	3	334.362	643.495	1
182	0	3	323.716	635.299	1
183	0	3	303.537	626.558	1
184	0	3	281.788	618.69	1
185	0	3	268.288	622.74	1
186	0	3	262.627	634.011	1
187	0	3	266.946	637.175	1
188	0	3	270.87	635.43	1
189	0	3	270.025	636.062	1
190	0	3	269.254	635.788	1
191	0	3	269.046	634.766	1
192	0	3	269.19	634.748	1
193	0	3	266.262	632.731	1
194	0	3	259.284	628.064	1
195	0	3	256.627	622.314	1
196	0	3	257.051	615.655	1
197	0	3	263.399	605.261	1
198	0	3	268.29	605.689	1
199	0	3	264.602	600.144	1
200	0	3	264.537	596.803	1
201	0	3	267.905	596.698	1
127	0	4	392.216	592.164	1
128	0	4	398.364	594.408	1
129	0	4	404.221	595.707	1
130	0	4	411.383	595.346	1
131	0	4	415.798	593.338	1
132	0	4	422.339	590.568	1
133	0	4	431.066	592.077	1
134	0	4	445.183	591.893	1
135	0	4	457.596	599.689	1
136	0	4	477.384	609.666	1
137	0	4	489.556	627.535	1
138	0	4	489.72	636.653	1
139	0	4	488.33	650.079	1
140	0	4	481.403	666.758	1
141	0	4	477.204	684.305	1
142	0	4	472.823	697.759	1
143	0	4	471.471	703.904	1
144	0	4	462.418	715.848	1
145	0	4	457.415	721.575	1
146	0	4	457.098	723.682	1
147	0	4	456.754	724.533	1
148	0	4	455.648	724.648	1
149	0	4	451.669	724.204	1
150	0	4	447.126	726.37	1
151	0	4	442.604	726.938	1
152	0	4	441.18	727.061	1
153	0	4	442.131	726.413	1
154	0	4	442.147	727.745	1
155	0	4	441.099	729.023	1
156	0	4	439.483	730.412	1
157	0	4	441.614	733.076	1
158	0	4	440.479	730.671	1
159	0	4	441.192	725.434	1
160	0	4	442.562	722.225	1
161	0	4	446.499	724.988	1
162	0	4	454.103	721.807	1
163	0	4	460.993	716.637	1
164	0	4	478.094	709.53	1
165	0	4	503.306	698.239	1
166	0	4	525.505	689.856	1
167	0	4	550.72	693.376	1
168	0	4	566.565	692.803	1
169	0	4	576.137	687.242	1
170	0	4	585.985	678.222	1
171	0	4	594.439	668.943	1
172	0	4	606.318	659.116	1
173	0	4	624.785	647.443	1
174	0	4	644.141	633.096	1
175	0	4	657.026	618.995	1
176	0	4	666.282	602.789	1
177	0	4	672.8	590.622	1
178	0	4	677.61	587.547	1
179	0	4	679.026	583.897	1
180	0	4	681.155	584.505	1
181	0	4	682.796	584.48	1
182	0	4	681.726	582.419	1
183	0	4	687.509	575.365	1
184	0	4	690.631	569.523	1
185	0	4	693.703	560.203	1
186	0	4	701.147	551.258	1
187	0	4	703.406	539.629	1
188	0	4	704.163	522.181	1
189	0	4	699.841	507.203	1
190	0	4	689.253	486.435	1
191	0	4	681.233	462.279	1
192	0	4	678.681	441.922	1
193	0	4	670.812	426.764	1
194	0	4	671.971	416.577	1
195	0	4	681.275	399.984	1
196	0	4	689.732	385.361	1
197	0	4	704.353	380.768	1
198	0	4	726.107	379.592	1
199	0	4	738.593	381.696	1
200	0	4	739.695	382.96	1
201	0	4	738.875	383.029	1
202	0	4	737.107	381.176	1
203	0	4	734.628	379.221	1
204	0	4	730.073	378.863	1
205	0	4	728.717	374.641	1
206	0	4	727.689	367.753	1
207	0	4	722.386	356.98	1
208	0	4	712.209	347.623	1
209	0	4	698.522	338.77	1
210	0	4	681.118	329.514	1
211	0	4	666.113	319.252	1
212	0	4	655.406	309.357	1
213	0	4	641.746	287.281	1
214	0	4	629.081	258.543	1
215	0	4	619.961	235.981	1
216	0	4	610.096	210.445	1
217	0	4	594.927	190.965	1
218	0	4	576.326	186.512	1
219	0	4	559.172	189.85	1
220	0	4	537.061	199.343	1
221	0	4	507.905	212.876	1
222	0	4	481.464	230.801	1
223	0	4	451.302	245.563	1
224	0	4	444.369	266.548	1
225	0	4	443.469	280.222	1
226	0	4	450.076	293.674	1
227	0	4	454.111	306.462	1
228	0	4	452.477	328.135	1
229	0	4	442.518	355.89	1
230	0	4	422.974	379.093	1
231	0	4	408.571	391.146	1
232	0	4	392.371	401.803	1
233	0	4	375.207	409.067	1
234	0	4	367.812	408.843	1
235	0	4	358.167	407.209	1
236	0	4	348.664	409.239	1
237	0	4	345.33	409.802	1
238	0	4	333.343	411.804	1
239	0	4	316.739	419.025	1
240	0	4	310.166	424.228	1
241	0	4	308.444	435.419	1
242	0	4	310.123	451.228	1
243	0	4	306.003	461.28	1
244	0	4	300.862	471.152	1
245	0	4	298.285	482.786	1
246	0	4	296.978	496.884	1
247	0	4	295.702	502.791	1
248	0	4	295.003	511.607	1
249	0	4	295.457	510.904	1
250	0	4	301.225	512.201	1
353	0	5	62.214	534.928	1
354	0	5	60.06	534.772	1
355	0	5	58.835	536.101	1
356	0	5	59.7658	537.529	1
357	0	5	59.8784	540.254	1
358	0	5	59.5403	541.508	1
359	0	5	57.9237	543.903	1
360	0	5	56.608	544.896	1
361	0	5	55.2785	546.394	1
362	0	5	55.4071	550.329	1
363	0	5	57.1777	557.264	1
364	0	5	58.7842	561.84	1
365	0	5	59.889	564.154	1
366	0	5	60.5466	566.255	1
367	0	5	59.9452	568.891	1
368	0	5	59.4266	570.677	1
369	0	5	59.4299	574.383	1
370	0	5	59.834	575.251	1
371	0	5	60.8522	577.645	1
372	0	5	62.408	579.73	1
373	0	5	61.7805	579.374	1
374	0	5	62.4709	580.174	1
375	0	5	63.2016	574.825	1
376	0	5	63.242	577.338	1
377	0	5	63.2324	576.651	1
378	0	5	62.8501	575.649	1
379	0	5	63.1658	576.192	1
380	0	5	63.2306	575.36	1
381	0	5	64.136	575.23	1
382	0	5	63.3633	576.27	1
383	0	5	63.0147	577.77	1
384	0	5	62.8048	578.923	1
385	0	5	64.4988	580.36	1
386	0	5	65.0555	580.737	1
387	0	5	65.3979	581.84	1
388	0	5	65.6619	581.734	1
389	0	5	67.3278	580.272	1
390	0	5	67.2691	580.677	1
391	0	5	66.3563	580.728	1
392	0	5	66.8196	581.264	1
393	0	5	66.796	582.299	1
394	0	5	67.3439	582.755	1
395	0	5	68.0301	584.359	1
396	0	5	68.514	584.473	1
397	0	5	68.5846	584.561	1
398	0	5	69.4042	585.048	1
399	0	5	69.5304	585.966	1
400	0	5	69.9629	584.684	1
401	0	5	69.5769	583.992	1
402	0	5	69.9643	584.635	1
403	0	5	70.9855	584.302	1
351	0	6	187.343	363.391	1
352	0	6	186.359	362.567	1
353	0	6	186.256	362.96	1
354	0	6	186.64	362.575	1
355	0	6	186.354	362.729	1
356	0	6	187.95	362.667	1
357	0	6	186.383	362.749	1
358	0	6	185.662	362.806	1
359	0	6	185.721	362.968	1
360	0	6	185.64	362.717	1
361	0	6	185.823	362.568	1
362	0	6	185.948	362.364	1
363	0	6	186.021	362.299	1
364	0	6	185.99	362.094	1
365	0	6	185.124	361.688	1
366	0	6	185.375	361.901	1
367	0	6	185.537	361.89	1
368	0	6	185.764	362.112	1
369	0	6	185.926	362.933	1
370	0	6	185.724	361.758	1
371	0	6	185.991	361.961	1
372	0	6	186.11	362.968	1
373	0	6	186.614	362.797	1
374	0	6	186.139	363.145	1
375	0	6	186.251	363.282	1
376	0	6	186.42	363.198	1
377	0	6	187.057	363.028	1
378	0	6	187.144	363.404	1
379	0	6	187.763	362.867	1
380	0	6	188.556	363.164	1
381	0	6	188.699	362.849	1
382	0	6	189.556	362.959	1
383	0	6	188.829	362.74	1
384	0	6	188.686	362.838	1
385	0	6	188.786	362.894	1
386	0	6	188.056	362.228	1
387	0	6	187.801	362.556	1
388	0	6	187.883	362.425	1
389	0	6	187.381	362.741	1
390	0	6	187.486	362.715	1
391	0	6	186.352	362.95	1
392	0	6	186.412	362.815	1
393	0	6	186.76	363.016	1
394	0	6	186.876	363.241	1
395	0	6	187.319	363.457	1
396	0	6	187.244	363.838	1
397	0	6	186.83	363.998	1
398	0	6	186.657	363.937	1
399	0	6	187.237	363.936	1
400	0	6	187.798	364.177	1
401	0	6	188.327	364.347	1
402	0	6	188.226	363.419	1
403	0	6	187.917	364.142	1
404	0	6	187.961	364.186	1
405	0	6	187.349	363.782	1
406	0	6	187.952	363.823	1
407	0	6	187.863	363.875	1
408	0	6	187.775	364.199	1
409	0	6	188.811	363.869	1
410	0	6	188.392	363.531	1
411	0	6	187.805	363.66	1
412	0	6	187.915	363.564	1
413	0	6	187.719	363.788	1
414	0	6	188.195	363.023	1
415	0	6	188.591	363.12	1
416	0	6	188.734	363.008	1
417	0	6	188.371	362.845	1
418	0	6	188.486	362.952	1
419	0	6	186.035	362.833	1
420	0	6	187.4	362.854	1
421	0	6	186.777	362.97	1
422	0	6	186.374	362.823	1
423	0	6	187.055	363.487	1
424	0	6	186.776	362.795	1
425	0	6	187.058	362.477	1
426	0	6	186.917	362.482	1
427	0	6	186.475	362.326	1
428	0	6	187.088	362.656	1
429	0	6	186.848	362.509	1
430	0	6	187.305	362.94	1
431	0	6	186.727	363.146	1
447	0	7	192.559	550.999	1
448	0	7	207.2	542.274	1
449	0	7	217.915	537.027	1
450	0	7	226.122	529.12	1
451	0	7	224.018	529.117	1
452	0	7	224.031	528.379	1
453	0	7	223.268	527.552	1
454	0	7	223.78	526.245	1
455	0	7	225.442	525.448	1
456	0	7	226.879	524.84	1
457	0	7	229.389	522.14	1
458	0	7	237.852	517.017	1
459	0	7	250.308	512.367	1
460	0	7	258.992	505.483	1
461	0	7	269.569	495.901	1
462	0	7	280.137	487.805	1
463	0	7	288.962	478.42	1
464	0	7	299.248	472.746	1
465	0	7	308.171	467.904	1
466	0	7	320.833	462.644	1
467	0	7	337.763	457.947	1
468	0	7	352.339	458.044	1
469	0	7	365.494	459.702	1
470	0	7	379.213	466.14	1
471	0	7	386.727	475.568	1
472	0	7	395.354	480.445	1
473	0	7	405.905	489.577	1
474	0	7	418.305	500.41	1
475	0	7	430.996	514.912	1
476	0	7	439.568	533.512	1
477	0	7	446.141	554.158	1
478	0	7	451.302	571.615	1
479	0	7	457.89	584.958	1
480	0	7	464.975	602.665	1
481	0	7	474.984	620.939	1
482	0	7	482.254	637.143	1
483	0	7	483.362	647.752	1
484	0	7	474.792	660.003	1
485	0	7	464.863	671.291	1
486	0	7	457.013	692.652	1
487	0	7	450.401	704.677	1
488	0	7	445.252	712.833	1
489	0	7	444.32	714.805	1
490	0	7	447.134	722.538	1
491	0	7	449.62	718.787	1
492	0	7	451.519	715.579	1
493	0	7	460.035	712.696	1
494	0	7	469.313	708.235	1
495	0	7	483.136	698.55	1
496	0	7	499.141	689.479	1
497	0	7	514.648	684.89	1
498	0	7	526.927	677.198	1
499	0	7	544.289	661.519	1
500	0	7	562.618	649.055	1
501	0	7	576.735	634.956	1
502	0	7	585.357	626.672	1
503	0	7	590.727	621.369	1
504	0	7	602.826	613.983	1
505	0	7	613.806	611.554	1
506	0	7	623.27	614.236	1
507	0	7	630.451	619.321	1
508	0	7	635.478	620.062	1
509	0	7	639.582	619.217	1
510	0	7	635.679	613.345	1
511	0	7	636.584	604.159	1
512	0	7	638.421	594.294	1
513	0	7	637.724	577.447	1
514	0	7	636.628	560.094	1
515	0	7	641.747	540.753	1
516	0	7	651.896	530.135	1
517	0	7	668.322	515.437	1
518	0	7	684.977	501.932	1
519	0	7	701.226	488.993	1
520	0	7	716.119	484.187	1
521	0	7	730.958	481	1
522	0	7	739.562	482.796	1
523	0	7	740.808	482.585	1
524	0	7	740.096	481.317	1
525	0	7	738.796	478.696	1
526	0	7	739.659	474.217	1
527	0	7	744.345	462.949	1
528	0	7	748.93	450.858	1
529	0	7	749.285	440.831	1
530	0	7	741.426	426.831	1
531	0	7	733.873	410.246	1
532	0	7	723.301	395.421	1
533	0	7	711.823	377.504	1
534	0	7	709.365	353.842	1
535	0	7	700.895	337.535	1
536	0	7	696.34	320.091	1
537	0	7	688.065	298.364	1
538	0	7	682.222	272.979	1
539	0	7	680.233	264.277	1
540	0	7	678.25	254.458	1
541	0	7	677.568	251.161	1
542	0	7	673.529	237.764	1
513	0	8	138.257	567.967	1
514	0	8	138.473	567.955	1
515	0	8	139.358	567.732	1
516	0	8	139.561	568.683	1
517	0	8	139.97	569.06	1
518	0	8	140.126	569.42	1
519	0	8	140.33	569.263	1
520	0	8	140.26	568.564	1
521	0	8	140.174	568.363	1
522	0	8	139.899	567.784	1
523	0	8	140.136	567.331	1
524	0	8	139.979	566.523	1
525	0	8	140.218	566.368	1
526	0	8	143.05	567.376	1
527	0	8	145.423	565.215	1
528	0	8	146.881	564.619	1
529	0	8	147.708	564.226	1
530	0	8	148.068	563.451	1
531	0	8	147.048	562.492	1
532	0	8	146.06	559.353	1
533	0	8	150.813	558.194	1
534	0	8	155.692	556.262	1
535	0	8	156.938	554.057	1
536	0	8	155.922	554.876	1
537	0	8	157.025	552.071	1
538	0	8	158.102	547.328	1
539	0	8	159.623	546.509	1
540	0	8	158.247	550.471	1
541	0	8	157.108	550.628	1
542	0	8	161.569	552.391	1
543	0	8	165.483	555.979	1
544	0	8	166.772	556.591	1
545	0	8	164.933	558.31	1
546	0	8	162.439	557.398	1
547	0	8	161.452	556.578	1
548	0	8	165.05	555.558	1
549	0	8	169.467	552.759	1
550	0	8	167.754	551.773	1
551	0	8	166.824	550.873	1
552	0	8	170.954	551.442	1
553	0	8	174.427	549.561	1
554	0	8	177.189	544.841	1
555	0	8	179.447	541.289	1
556	0	8	182.885	539.893	1
557	0	8	183.58	541.996	1
558	0	8	184.229	538.193	1
559	0	8	188.561	542.21	1
560	0	8	188.838	547.048	1
561	0	8	195.174	552.05	1
562	0	8	203.23	552.581	1
563	0	8	213.247	552.458	1
564	0	8	221.105	551.567	1
565	0	8	230.067	548.664	1
566	0	8	235.813	544.863	1
567	0	8	245.593	543.27	1
568	0	8	251.932	543.24	1
569	0	8	261.366	542.053	1
570	0	8	271.883	544.265	1
571	0	8	277.539	547.757	1
572	0	8	279.159	549.041	1
573	0	8	279.958	554.944	1
574	0	8	291.884	565.143	1
597	0	9	125.936	400.972	1
598	0	9	124.266	402.836	1
599	0	9	126.144	401.735	1
600	0	9	128.597	402.646	1
601	0	9	128.114	402.897	1
602	0	9	128.191	403.551	1
603	0	9	128.693	403.423	1
604	0	9	129.443	403.915	1
605	0	9	129.991	404.793	1
606	0	9	129.767	405.364	1
607	0	9	127.801	404.767	1
608	0	9	126.395	403.415	1
609	0	9	125.047	402.894	1
610	0	9	123.048	402.298	1
611	0	9	122.907	402.137	1
612	0	9	122.186	402.179	1
613	0	9	122.79	402.466	1
614	0	9	122.854	402.853	1
615	0	9	121.845	402.778	1
616	0	9	121.808	402.528	1
617	0	9	122.598	401.998	1
618	0	9	121.921	401.424	1
619	0	9	121.306	402.068	1
620	0	9	120.993	402.07	1
621	0	9	121.546	402.143	1
622	0	9	122.139	403.197	1
623	0	9	121.344	405.494	1
624	0	9	120.079	405.362	1
625	0	9	121.628	405.835	1
626	0	9	124.398	405.447	1
627	0	9	124.5	406.339	1
628	0	9	124.808	407.63	1
629	0	9	124.891	409.061	1
630	0	9	124.877	408.882	1
631	0	9	123.452	409.572	1
632	0	9	123.22	411.125	1
633	0	9	124.225	410.659	1
634	0	9	124.37	410.675	1
635	0	9	124	411.399	1
636	0	9	124.137	412.146	1
637	0	9	123.404	411.467	1
638	0	9	122.294	411.914	1
639	0	9	121.153	413.046	1
640	0	9	121.24	412.978	1
641	0	9	122.254	412.195	1
642	0	9	121.25	413.205	1
643	0	9	120.358	412.441	1
644	0	9	120.367	412.324	1
645	0	9	120.192	413.281	1
646	0	9	120.468	412.845	1
647	0	9	121.854	413.499	1
648	0	9	123.191	413.225	1
649	0	9	125.046	415.622	1
650	0	9	126.878	419.639	1
651	0	9	126.536	424.727	1
652	0	9	129.381	431.621	1
653	0	9	130.629	430.519	1
654	0	9	130.483	429.968	1
655	0	9	129.594	429.525	1
656	0	9	128.496	428.859	1
657	0	9	126.727	427.137	1
658	0	9	126.245	426.153	1
659	0	9	125.124	426.956	1
660	0	9	126.045	427.561	1
661	0	9	126.686	429.256	1
662	0	9	127.391	434.544	1
663	0	9	129.638	439.856	1
664	0	9	131.337	442.769	1
665	0	9	133.399	448.083	1
666	0	9	135.498	455.484	1
667	0	9	139.01	463.788	1
668	0	9	148.058	471.966	1
669	0	9	151.129	477.884	1
670	0	9	157.478	483.044	1
671	0	9	166.003	488.307	1
672	0	9	176.434	491.044	1
673	0	9	184.631	489.714	1
674	0	9	193.949	488.634	1
675	0	9	205.417	487.82	1
676	0	9	216.774	490.025	1
677	0	9	227.823	490.833	1
553	0	10	643.418	586.127	1
554	0	10	634.586	623.321	1
555	0	10	632.786	624.369	1
556	0	10	629.919	623.155	1
557	0	10	625.272	626.84	1
558	0	10	617.993	628.339	1
559	0	10	617.401	626.759	1
560	0	10	620.123	626.21	1
561	0	10	621.342	632.077	1
562	0	10	622.126	629.737	1
563	0	10	631.391	630.323	1
564	0	10	642.911	628.862	1
565	0	10	647.267	627.317	1
566	0	10	649.387	620.115	1
567	0	10	652.074	611.734	1
568	0	10	661.636	596.928	1
569	0	10	668.576	581.356	1
570	0	10	678.074	554.876	1
571	0	10	702.11	519.774	1
572	0	10	720.924	498.436	1
573	0	10	732.131	490.668	1
574	0	10	734.992	489.598	1
575	0	10	733.645	491.35	1
576	0	10	733.27	493.419	1
577	0	10	733.399	493.637	1
578	0	10	733.103	494.614	1
579	0	10	737.256	487.594	1
580	0	10	738.007	490.1	1
581	0	10	740.553	490.195	1
582	0	10	743.727	491.592	1
583	0	10	750.081	493.756	1
584	0	10	758.799	493.98	1
585	0	10	762.156	494.717	1
586	0	10	763.141	492.434	1
587	0	10	763.597	490.574	1
588	0	10	763.242	488.218	1
589	0	10	762.129	488.847	1
590	0	10	762.122	489.699	1
591	0	10	760.724	490.596	1
592	0	10	762.52	492.545	1
593	0	10	762.244	495.027	1
594	0	10	763.357	494.887	1
595	0	10	763.826	495.841	1
596	0	10	764.669	497.263	1
597	0	10	766.371	498.239	1
598	0	10	766.92	498.574	1
599	0	10	766.766	499.114	1
600	0	10	767.214	498.876	1
601	0	10	766.264	499.588	1
602	0	10	766.84	500.247	1
603	0	10	767.474	499.51	1
604	0	10	767.245	499.444	1
605	0	10	766.592	499.307	1
606	0	10	766.58	499.122	1
607	0	10	766.263	499.104	1
608	0	10	766.268	498.991	1
609	0	10	766.337	498.618	1
610	0	10	765.99	498.988	1
611	0	10	765.902	498.914	1
612	0	10	765.12	498.766	1
613	0	10	765.384	498.919	1
614	0	10	764.762	499.085	1
615	0	10	764.521	500.059	1
616	0	10	765.422	501.712	1
617	0	10	765.647	502.729	1
618	0	10	765.302	502.094	1
619	0	10	765.086	502.275	1
620	0	10	765.858	502.889	1
621	0	10	765.914	502.877	1
622	0	10	765.724	502.929	1
623	0	10	764.886	504.297	1
624	0	10	764.435	504.797	1
625	0	10	760.606	510.411	1
626	0	10	759.88	515.08	1
627	0	10	761.842	516.619	1
628	0	10	762.057	517.615	1
629	0	10	762.122	519.296	1
630	0	10	762.5	520.916	1
631	0	10	762.552	520.945	1
632	0	10	762.306	521.062	1
633	0	10	761.776	521.057	1
634	0	10	761.813	520.773	1
635	0	10	760.658	520.351	1
636	0	10	756.591	525.981	1
637	0	10	755.877	529.631	1
638	0	10	751.546	533.977	1
639	0	10	751.304	535.747	1
640	0	10	751.483	535.061	1
641	0	10	751.495	534.737	1
642	0	10	751.153	535.223	1
643	0	10	750.146	535.182	1
644	0	10	750.449	537.112	1
645	0	10	749.405	538.357	1
646	0	10	748.466	538.492	1
647	0	10	747.95	538.486	1
648	0	10	748.521	538.909	1
649	0	10	747.214	538.561	1
650	0	10	743.587	537.256	1
651	0	10	742.394	537.161	1
652	0	10	742.294	538.008	1
653	0	10	741.115	537.972	1
654	0	10	740.638	538.255	1
