frame,id,x,y,width,height,confidence
42,4,431.43243243243245,304.9066924066924,-1,-1,-1
42,5,-1.0,-1.0,-1,-1,-1
43,1,142.6680574872508,394.2239221140473,-1,-1,-1
43,2,-1.0,-1.0,-1,-1,-1
43,3,290.1664282308059,295.21506914639957,-1,-1,-1
43,4,431.3094067518846,305.1032448377581,-1,-1,-1
43,5,-1.0,-1.0,-1,-1,-1
44,1,142.58899676375404,394.23116042533513,-1,-1,-1
44,2,-1.0,-1.0,-1,-1,-1
44,3,290.2938410907381,295.17160319699104,-1,-1,-1
44,4,431.2633784655061,305.6366860090264,-1,-1,-1
44,5,-1.0,-1.0,-1,-1,-1
45,1,142.53360768175583,394.0457247370827,-1,-1,-1
45,2,-1.0,-1.0,-1,-1,-1
45,3,291.0093632958801,295.02106741573033,-1,-1,-1
45,4,431.2249348958333,305.7727864583333,-1,-1,-1
45,5,-1.0,-1.0,-1,-1,-1
46,1,142.39377777777779,393.8235555555555,-1,-1,-1
46,2,-1.0,-1.0,-1,-1,-1
46,3,291.30762038335666,294.9504441327723,-1,-1,-1
46,4,431.2169934640523,305.7944444444444,-1,-1,-1
46,5,-1.0,-1.0,-1,-1,-1
47,1,142.07242465137202,393.7125506072874,-1,-1,-1
47,2,-1.0,-1.0,-1,-1,-1
47,3,291.6011904761905,294.9812271062271,-1,-1,-1
47,4,430.98742746615085,306.2169568020632,-1,-1,-1
47,5,-1.0,-1.0,-1,-1,-1
48,1,142.0286493860846,393.59663483401545,-1,-1,-1
48,2,-1.0,-1.0,-1,-1,-1
48,3,291.96204846822127,295.0269775948788,-1,-1,-1
48,4,430.84133077415225,306.5674984005118,-1,-1,-1
48,5,-1.0,-1.0,-1,-1,-1
49,1,141.8267573696145,393.2757369614512,-1,-1,-1
49,2,-1.0,-1.0,-1,-1,-1
49,3,292.0769230769231,294.9913003663004,-1,-1,-1
49,4,430.5581622678397,306.95047246660147,-1,-1,-1
49,5,-1.0,-1.0,-1,-1,-1
50,1,141.40831074977416,393.03523035230353,-1,-1,-1
50,2,-1.0,-1.0,-1,-1,-1
50,3,292.05153203342616,295.0663881151346,-1,-1,-1
50,4,430.4065606361829,307.29688535453937,-1,-1,-1
50,5,-1.0,-1.0,-1,-1,-1
51,1,141.17536630036628,392.95146520146517,-1,-1,-1
51,2,-1.0,-1.0,-1,-1,-1
51,3,292.07872928176795,295.0451197053407,-1,-1,-1
51,4,430.37698412698415,307.99966931216926,-1,-1,-1
51,5,-1.0,-1.0,-1,-1,-1
52,1,140.8280749885688,392.9144947416552,-1,-1,-1
52,2,-1.0,-1.0,-1,-1,-1
52,3,292.5728155339806,295.01803051317614,-1,-1,-1
52,4,430.35686274509806,308.7428104575163,-1,-1,-1
52,5,-1.0,-1.0,-1,-1,-1
53,1,140.20262390670553,392.2930029154519,-1,-1,-1
53,2,-1.0,-1.0,-1,-1,-1
53,3,292.82190476190476,295.0333333333333,-1,-1,-1
53,4,430.35829228243017,309.33891625615763,-1,-1,-1
53,5,-1.0,-1.0,-1,-1,-1
54,1,139.69333333333333,392.21037037037036,-1,-1,-1
54,2,-1.0,-1.0,-1,-1,-1
54,3,292.8367149758454,295.0507246376812,-1,-1,-1
54,4,430.24145936981756,309.6082918739635,-1,-1,-1
54,5,-1.0,-1.0,-1,-1,-1
55,1,139.56523879862135,392.16838995568685,-1,-1,-1
55,2,-1.0,-1.0,-1,-1,-1
55,3,292.9765739385066,295.0209858467545,-1,-1,-1
55,4,430.0552188552188,309.96801346801345,-1,-1,-1
55,5,-1.0,-1.0,-1,-1,-1
56,1,139.4958271968581,392.14874815905745,-1,-1,-1
56,2,-1.0,-1.0,-1,-1,-1
56,3,292.95888399412627,295.04258443465494,-1,-1,-1
56,4,429.743488295417,310.30300032970655,-1,-1,-1
56,5,-1.0,-1.0,-1,-1,-1
57,1,138.98544176706827,392.0968875502008,-1,-1,-1
57,2,-1.0,-1.0,-1,-1,-1
57,3,293.02790014684285,295.0469897209985,-1,-1,-1
57,4,429.50834184542043,310.8576779026217,-1,-1,-1
57,5,-1.0,-1.0,-1,-1,-1
