X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	X9	Y9	ProbId9	X10	Y10	ProbId10	
559.58	641.3	0.99992	483.11	133.92	0.96975	612.81	395.12	0.95834	632.27	163.41	0.35527	851.68	503.68	1	391.63	436.62	1	448.97	119.04	0.78919	784	272.2	0.93825	549.96	312.35	0.99257	613.61	596.56	0.87613
559.42	641.83	0.99992	484.27	133.61	0.96975	607.33	384.79	0.95834	632.36	164.1	0.35527	851.84	499.75	1	389.15	433.5	1	448.57	118.99	0.78919	783.85	270.14	0.93825	539.74	309.94	0.99257	612.84	597.65	0.87613
559.76	641.5	0.99992	484.66	128.43	0.96975	600.23	379.11	0.95834	632.02	163.43	0.35527	852.46	493.67	1	386.91	432.47	1	448.77	118.71	0.78919	784.35	270.13	0.93825	535.2	309.98	0.99257	613.54	596.79	0.87613
559.06	642.21	0.99992	485.1	125.97	0.96975	596.44	376.3	0.95834	631.75	162.57	0.35527	855.07	487.6	1	385.54	431.84	1	449.15	118.58	0.78919	784.87	269.35	0.93825	531	306.88	0.99257	615.3	594.56	0.87613
559.91	641.57	0.99992	485.1	124.39	0.96975	592.44	371.75	0.95834	631.91	163.37	0.35527	858.25	484.03	1	382.84	428.2	1	449.26	118.5	0.78919	784.98	269.81	0.93825	528.92	305.96	0.99257	615.14	594.82	0.87613
559.9	641.7	0.99992	485.46	122.38	0.96975	584.32	364.59	0.95834	631.5	162.94	0.35527	861.88	478.52	1	380.85	426.32	1	449	118.57	0.78919	785.47	271.91	0.93825	528.02	306.27	0.99257	615.44	594.15	0.87613
559.85	641.7	0.99992	485.64	122.09	0.96975	579.34	360.3	0.95834	632.33	164.03	0.35527	863.75	473.36	1	380.77	427	1	449.09	118.64	0.78919	786.3	272.8	0.93825	525.89	305.83	0.99257	614.18	595.58	0.87613
560.19	641.12	0.99992	485.23	121.78	0.96975	577.75	357.6	0.95834	632.43	163.72	0.35527	862.62	470.98	1	380.67	426.23	1	448.91	118.57	0.78919	784.71	272.07	0.93825	522.57	303.04	0.99257	616.15	593.25	0.87613
559.57	641.08	0.99992	485.58	120.62	0.96975	577.01	352.99	0.95834	632.21	163.35	0.35527	861.28	469.92	1	380.29	425.75	1	448.13	118.54	0.78919	783.3	269.35	0.93825	523.49	303.87	0.99257	614.36	594.89	0.87613
559.43	640.25	0.99992	486.56	120.06	0.96975	577.09	349.99	0.95834	632.76	164.27	0.35527	860.16	467.02	1	380.77	426.31	1	449.16	118.53	0.78919	782.14	268.45	0.93825	522.9	302.85	0.99257	615.48	593.9	0.87613
558.83	640.38	0.99992	487.47	119.97	0.96975	577.71	347.17	0.95834	632.44	163.87	0.35527	861.45	460.06	1	380.35	425.99	1	449.1	118.43	0.78919	780.79	266.11	0.93825	520.35	301.49	0.99257	614.82	594.64	0.87613
559.48	639.32	0.99992	488.45	120.03	0.96975	579.01	347.12	0.95834	632.48	163.76	0.35527	860.5	455.92	1	382.46	426.96	1	449.2	118.37	0.78919	780.6	265.11	0.93825	520.67	300.43	0.99257	614.85	594.76	0.87613
559.1	639.43	0.99992	490.17	119.53	0.96975	580.33	346.75	0.95834	632.56	163.97	0.35527	859.39	452.06	1	381.17	424.8	1	448.14	118.73	0.78919	779.43	262.76	0.93825	516.5	296.6	0.99257	615.36	594.34	0.87613
559.1	639.06	0.99992	491.84	120.04	0.96975	580.04	346.64	0.95834	632.36	163.3	0.35527	860.63	448.09	1	381.33	424.84	1	447.89	118.53	0.78919	778.23	261	0.93825	510.37	292.37	0.99257	615.09	594.97	0.87613
558.05	639.33	0.99992	494.27	120.79	0.96975	581.23	347.08	0.95834	632.08	162.68	0.35527	858.78	448.52	1	381.55	423.58	1	449.84	118.22	0.78919	775.28	255.91	0.93825	505.83	287.39	0.99257	615.79	594.61	0.87613
557.74	639.24	0.99992	495.54	122.44	0.96975	583.43	347.85	0.95834	631.91	162.32	0.35527	857.82	435.1	1	382.56	424.1	1	449.74	117.8	0.78919	768.53	247.43	0.93825	500.22	285.05	0.99257	615.72	594.9	0.87613
556.58	640.43	0.99992	499.24	123.42	0.96975	585.61	346.87	0.95834	631.81	162.17	0.35527	854.54	429	1	383.77	423.47	1	450.18	117.54	0.78919	762.93	237.15	0.93825	490.51	280.19	0.99257	616.63	594.19	0.87613
556.05	641.34	0.99992	501.97	125.8	0.96975	588.82	344.71	0.95834	631.91	162.71	0.35527	853.78	423.81	1	384.61	423.06	1	448.29	117.76	0.78919	759.25	231.05	0.93825	484.58	272.61	0.99257	616.76	594.32	0.87613
555.33	642.11	0.99992	504.13	128.45	0.96975	588.93	338.62	0.95834	632	163.58	0.35527	851.94	417.75	1	384.31	420.9	1	447.98	117.79	0.78919	754.34	225.03	0.93825	476.45	267.73	0.99257	617.24	593.88	0.87613
554.95	641.69	0.99992	505.73	132.48	0.96975	590.24	335.33	0.95834	631.82	163.01	0.35527	853.3	410.28	1	385.59	419.08	1	448.38	118.03	0.78919	745.69	215.62	0.93825	474.38	259.49	0.99257	616.04	594.89	0.87613
554.47	641.57	0.99992	507.75	135.18	0.96975	595.18	331.65	0.95834	631.65	161.86	0.35527	854.49	403.51	1	386.14	418.14	1	446.72	118	0.78919	737.98	208.74	0.93825	469.23	255.15	0.99257	616.71	594.23	0.87613
554.82	640.46	0.99992	514.45	137.24	0.96975	599.43	325.25	0.95834	631.57	162.05	0.35527	854.81	395.93	1	386.47	416.52	1	446.73	117.98	0.78919	731.99	201.01	0.93825	464.66	248.75	0.99257	616.56	594.31	0.87613
554.87	640.05	0.99992	521.95	140.29	0.96975	605.66	319.3	0.95834	631.75	162.74	0.35527	856.31	388.37	1	388.08	417.06	1	446.25	117.98	0.78919	724.88	193.12	0.93825	457.67	240.37	0.99257	618.02	593.3	0.87613
554.53	639.68	0.99992	525.62	143.47	0.96975	609.12	314.19	0.95834	631.65	162.86	0.35527	859.16	380.2	1	390.52	415.76	1	446.02	118.15	0.78919	718.81	189.25	0.93825	448.78	230	0.99257	616.41	594.67	0.87613
554.2	639.06	0.99992	534.07	149.43	0.96975	616.07	310.52	0.95834	631.48	164.48	0.35527	859.86	376.66	1	392.1	416.65	1	446.13	118.16	0.78919	717.63	189.2	0.93825	444.27	221.27	0.99257	616.96	594.24	0.87613
553.78	639.86	0.99992	543.8	154.67	0.96975	623.31	307.32	0.95834	631.43	164.68	0.35527	861.04	373.23	1	393.71	416.52	1	446.49	118.38	0.78919	716.86	188.89	0.93825	440.16	209.7	0.99257	617.01	594.19	0.87613
553.52	638.75	0.99992	547.77	156.66	0.96975	628.48	306.8	0.95834	631.62	165.51	0.35527	861.16	372.17	1	393.71	413.9	1	446.87	118.33	0.78919	715.95	187.93	0.93825	438.26	199.02	0.99257	617.26	594.08	0.87613
553.12	639.72	0.99992	551.83	160.33	0.96975	632.45	307.88	0.95834	631.95	166.08	0.35527	861.39	371.94	1	392.89	412.97	1	445.57	118.52	0.78919	711.33	184.12	0.93825	437.62	189.6	0.99257	617.6	593.78	0.87613
553.19	639.85	0.99992	554.34	163.6	0.96975	636.24	308.73	0.95834	631.32	164.53	0.35527	862.37	370.05	1	391.44	411.03	1	445.8	118.73	0.78919	705.09	178.4	0.93825	437.96	178.92	0.99257	617.59	593.79	0.87613
553.13	639.38	0.99992	556.95	164.73	0.96975	642.34	307.7	0.95834	631.37	165.04	0.35527	864.33	368.18	1	389.86	409.27	1	445.85	118.81	0.78919	699.48	173.3	0.93825	438.18	178.74	0.99257	617.22	593.9	0.87613
553.24	640.27	0.99992	558.23	167.16	0.96975	645.9	305.87	0.95834	630.79	164.56	0.35527	865.55	367.72	1	387.75	406.84	1	446.4	118.68	0.78919	695.03	169.62	0.93825	438.02	178.6	0.99257	617.27	593.76	0.87613
553.31	640.52	0.99992	559.21	172.33	0.96975	650.62	302.56	0.95834	631.45	165.03	0.35527	865.63	367.25	1	386.64	406.36	1	446.98	118.41	0.78919	693.91	167.17	0.93825	437.74	177.54	0.99257	617.46	593.59	0.87613
553.44	640.16	0.99992	560.42	176.16	0.96975	651.54	301.1	0.95834	631.55	165.11	0.35527	864.68	366.92	1	385.74	406.04	1	446.95	118.15	0.78919	691.95	166.15	0.93825	438	176.02	0.99257	618.09	592.87	0.87613
553.49	639.68	0.99992	564.35	179.83	0.96975	649.99	300.04	0.95834	631.37	164.21	0.35527	863.82	366.04	1	385.11	405.61	1	446.93	118.32	0.78919	688.45	163.24	0.93825	438.11	176.15	0.99257	617.52	593.18	0.87613
553.18	639.99	0.99992	568.05	181.58	0.96975	649.61	298.64	0.95834	631.8	164.46	0.35527	863.73	364.92	1	385.04	405.81	1	448.02	118.28	0.78919	683.51	159.38	0.93825	438.14	175.5	0.99257	617.78	592.88	0.87613
553.24	639.33	0.99992	571.07	184.82	0.96975	647.6	298.66	0.95834	626.14	154.74	-1	863.43	365.7	1	383.03	402.36	1	447.82	118.25	0.78919	673.45	151.45	-1	438.17	175.24	0.99257	617.39	592.95	0.87613
553.62	640.02	0.99992	574.61	190.9	0.96975	645.31	297.65	0.95834	631.66	165.63	0.27562	862.72	363.67	1	381.09	399.59	1	447.57	118.22	0.78919	680.25	156.96	0.40633	438.16	175.22	0.99257	616.65	593.44	0.87613
554	639.3	0.99992	578.94	195.01	0.96975	642.01	294.01	0.95834	631.02	165.79	0.27562	861.4	360.67	1	380.11	397.3	1	448.45	118.13	0.78919	680.81	156.39	0.40633	437.64	175.13	0.99257	617.28	592.69	0.87613
554.09	638.72	0.99992	582.41	196.17	0.96975	639.1	291.65	0.95834	630.96	166.45	0.27562	860.89	360.28	1	380.29	396.35	1	448.61	118.19	0.78919	678.11	153.21	0.40633	436.92	175.31	0.99257	617.76	592.16	0.87613
553.95	639.21	0.99992	584.36	196.85	0.96975	636.27	286.42	0.95834	629.71	165.9	0.27562	860.22	357.23	1	381.32	393.73	1	448.77	118.16	0.78919	673.57	149.69	0.40633	436.45	173.94	0.99257	617.11	592.59	0.87613
553.82	639.22	0.99992	585.79	199.04	0.96975	633.16	282.11	0.95834	629.86	166.12	0.27562	859.23	356.99	1	383.55	391.39	1	448.89	118.18	0.78919	666.71	144.76	0.40633	435.7	173.91	0.99257	616.26	593.25	0.87613
554.05	638.65	0.99992	586.93	202.16	0.96975	629.75	280.99	0.95834	629.68	165.48	0.27562	859.64	354.02	1	387.46	389.25	1	449.12	117.92	0.78919	664.27	145.95	0.40633	435.16	173.6	0.99257	616.61	592.5	0.87613
554.09	638.62	0.99992	587.84	203.59	0.96975	627.64	275.97	0.95834	629.8	165.66	0.27562	858.25	351.13	1	388.79	388.82	1	448.92	118.28	0.78919	657.82	141.92	0.40633	434.28	172.78	0.99257	617.52	591.53	0.87613
554.2	639.38	0.99992	590.23	205.94	0.96975	622.68	268.02	0.95834	628.98	164.82	0.27562	857.12	348.02	1	390.4	385.82	1	448.92	118.26	0.78919	654.38	139.82	0.40633	432.56	172.13	0.99257	616.6	591.91	0.87613
554.17	640.81	0.99992	590.09	206.43	0.96975	620.79	268.86	0.95834	627.11	165.38	0.27562	855.16	345.9	1	393.42	384.63	1	448.78	118.42	0.78919	650.57	136.76	0.40633	430.9	171.86	0.99257	617.36	591.14	0.87613
553.85	640.91	0.99992	590.06	207.55	0.96975	619.77	268.59	0.95834	626.98	165.34	0.27562	854.43	347.16	1	395.2	381.23	1	448.43	118.56	0.78919	647.46	133.69	0.40633	430.25	172.33	0.99257	617.64	590.84	0.87613
553.93	640.41	0.99992	589.48	208.07	0.96975	619.08	267.77	0.95834	627.17	165.61	0.27562	854.75	344.44	1	396.38	375.98	1	448.19	118.58	0.78919	643.51	131.52	0.40633	429.98	172.41	0.99257	617.84	590.48	0.87613
553.69	641.35	0.99992	590.07	208.47	0.96975	617.82	268.11	0.95834	620.19	157.17	-1	854.57	341.98	1	396.52	374.65	1	448.28	118.64	0.78919	634.16	128.54	-1	429.58	171.97	0.99257	617.84	590.23	0.87613
553.86	640.97	0.99992	589.6	208.54	0.96975	617.29	269	0.95834	620.61	158.22	-1	854.46	339.99	1	396.97	370.03	1	448.88	118.54	0.78919	608.26	121.26	-1	429.48	171.77	0.99257	617.45	590.46	0.87613
