num_frames,obj_frequencies,pred_frequencies,num_matches,num_switches,num_false_positives,num_misses,num_detections,num_objects,num_predictions,num_unique_objects,track_ratios,mostly_tracked,partially_tracked,mostly_lost,num_fragmentations,motp,mota,precision,recall,id_global_assignment,idfp,idfn,idtp,idp,idr,idf1,motp_px
6734,,,19932,9,2,13729,19941,33670,19943,5,,0,5,0,36,159.596248388957,0.5919215919215919,0.9998997141854284,0.5922482922482922,,4051.0,17778.0,15892.0,0.7968710825853683,0.471992871992872,0.5928412884934624,12.633140875845445
