X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
403.53	368.7	NaN	874.88	884.89	NaN	956.27	240.67	NaN	913.75	620.75	NaN	328.53	568.55	NaN
402.24	366.85	NaN	881.3	888.04	NaN	961.23	242.71	NaN	906.95	629.36	NaN	NaN	NaN	NaN
399.73	363.56	NaN	887.38	890.13	NaN	967.41	243.87	NaN	900.2	637.94	NaN	330.02	570.06	NaN
392.36	360.68	NaN	892.86	891.8	NaN	973.96	241.45	NaN	893.21	646.78	NaN	NaN	NaN	NaN
384.89	360.35	NaN	900.35	893.61	NaN	980.08	236.14	NaN	887.24	654.33	NaN	NaN	NaN	NaN
380.26	361.08	NaN	905.44	894.79	NaN	985.31	229.41	NaN	881.41	661.62	NaN	NaN	NaN	NaN
375.39	361.85	NaN	910.5	895.7	NaN	989.51	223.33	NaN	875.53	669.04	NaN	NaN	NaN	NaN
372.57	362.29	NaN	915.15	896.38	NaN	993.53	216.91	NaN	870.86	675.04	NaN	NaN	NaN	NaN
371.46	362.36	NaN	918.93	896.97	NaN	996.13	210.87	NaN	866.51	687.58	NaN	NaN	NaN	NaN
371.16	362.25	NaN	922.19	897.44	NaN	998.86	202.68	NaN	863.23	702.79	NaN	NaN	NaN	NaN
368.8	363.29	NaN	923.49	897.52	NaN	1001.9	194.82	NaN	860.09	718.88	NaN	316.92	602.98	NaN
367.85	363.33	NaN	927.06	898.15	NaN	1005	187.61	NaN	858.01	732.41	NaN	328.42	593.89	NaN
359.93	364.95	NaN	929.89	898.51	NaN	1007.8	180.85	NaN	856.5	745.06	NaN	354.96	576.51	NaN
356.05	365.99	NaN	932.43	898.88	NaN	1010.7	173.58	NaN	855.19	755.57	NaN	370.12	565.96	NaN
353.82	366.54	NaN	935.82	899.25	NaN	1012.7	169.18	NaN	853.36	763.6	NaN	384.41	556.11	NaN
351.71	366.74	NaN	939.07	899.56	NaN	1013.5	163.21	NaN	842.52	775.4	NaN	397.88	546.67	NaN
349.69	366.77	NaN	945.59	897.29	NaN	1009.3	153.95	NaN	827.37	783.32	NaN	409.77	538.22	NaN
348.34	366.54	NaN	954.62	892.39	NaN	1004.5	146.54	NaN	813.84	789.93	NaN	421.17	530.2	NaN
347.21	366.12	NaN	963.39	887.07	NaN	998.33	139.45	NaN	801.83	796.12	NaN	432.82	521.96	NaN
343.6	368.74	NaN	970.56	882.9	NaN	991.9	133.24	NaN	791.6	802.12	NaN	443.92	514.78	NaN
339.77	375.58	NaN	977.16	879.54	NaN	984.59	126.67	NaN	782.14	808.48	NaN	453.58	511.52	NaN
337.81	380.26	NaN	981.79	875.76	NaN	979.65	122.02	NaN	774.04	814.37	NaN	466.5	512.13	NaN
334.96	386.86	NaN	984.48	865.63	NaN	975.56	118.12	NaN	765.11	821.4	NaN	480.21	520.86	NaN
331.98	393.71	NaN	983.5	856.91	NaN	971.54	113.93	NaN	757.97	827.23	NaN	486.74	524.96	NaN
331.53	399.38	NaN	982.24	840.55	NaN	967.82	110.01	NaN	750.89	833.12	NaN	493.8	529.93	NaN
331.08	405.32	NaN	981.16	827.58	NaN	963.53	105.67	NaN	744.45	838.86	NaN	496.86	533.4	NaN
330.57	411.84	NaN	981.42	811.22	NaN	961.53	103.27	NaN	738.35	844.46	NaN	498.65	541.95	NaN
330.14	414.91	NaN	981.77	800.13	NaN	957.58	99.293	NaN	732.84	849.83	NaN	498.94	549.87	NaN
325.98	423.27	NaN	982.31	790.44	NaN	954.39	95.604	NaN	729.2	855.9	NaN	499.01	555.85	NaN
323.14	426.56	NaN	982.55	783.79	NaN	949.45	90.455	NaN	727.62	863.52	NaN	498.82	558.39	NaN
316.24	431.85	NaN	983.67	771.46	NaN	947.53	88.141	NaN	728.36	871.95	NaN	495.63	568.35	NaN
310.85	435.9	NaN	984.27	764.23	NaN	944.89	84.901	NaN	729.8	879.47	NaN	493.42	572.62	NaN
304.26	446.17	NaN	985.53	755.59	NaN	941.59	81.511	NaN	731.55	887.78	NaN	492.12	575.9	NaN
305.14	455.71	NaN	989.37	747.85	NaN	938.66	78.465	NaN	733.02	894.64	NaN	489.75	582.19	NaN
309.88	467.34	NaN	996.05	740.85	NaN	935.52	75.161	NaN	734.69	901.4	NaN	488.07	586.08	NaN
315	476.07	NaN	1001.7	736.63	NaN	932.6	72.144	NaN	736.02	906.96	NaN	488.47	586.24	NaN
320.12	483.96	NaN	1008	731.84	NaN	930.36	69.769	NaN	737.6	912.41	NaN	491.57	596.25	NaN
325.36	491.54	NaN	1013.1	727.57	NaN	926.35	67.555	NaN	742.01	918.68	NaN	497.49	607.78	NaN
330.03	498.75	NaN	1016	721.78	NaN	916.01	66.583	NaN	750.29	924.26	NaN	503.38	618.9	NaN
332.98	503.9	NaN	1017.4	711.36	NaN	903.5	66.452	NaN	761.05	929.49	NaN	508.41	628.16	NaN
336.39	509.52	NaN	1018.8	696.34	NaN	892.05	66.231	NaN	771.25	934.62	NaN	513.42	637.09	NaN
339.33	514.84	NaN	1020.2	685.07	NaN	881.45	65.904	NaN	781.44	938.67	NaN	518.31	645.62	NaN
341.88	519.32	NaN	1021.1	677.48	NaN	870.71	65.805	NaN	797.54	937.26	NaN	523.31	653.84	NaN
344.91	524.52	NaN	1022.7	670.88	NaN	860.88	66.034	NaN	812.35	933.32	NaN	532.9	660.17	NaN
347.65	527.43	NaN	1025.1	662.14	NaN	851.93	66.718	NaN	825.62	929.91	NaN	543	651.32	NaN
360.31	534.04	NaN	1027.7	650.05	NaN	844.59	66.815	NaN	837.94	926.78	NaN	547	634.29	NaN
366.46	536.51	NaN	1029.9	640.12	NaN	835.32	67.533	NaN	849.31	924.23	NaN	552.26	615.05	NaN
377	539.87	NaN	1032.4	629.84	NaN	828.66	67.946	NaN	859.95	922.01	NaN	560.56	594.22	NaN
